batches_per_epoch,epoch,full_train_acc,full_train_loss,fwd_time_in_epoch,learning_rate,len_train_ds,len_val_ds,paramnorm_embedding.weight,paramnorm_fc.bias,paramnorm_fc.weight,paramnorm_lstm.bias_hh_l0,paramnorm_lstm.bias_hh_l1,paramnorm_lstm.bias_ih_l0,paramnorm_lstm.bias_ih_l1,paramnorm_lstm.weight_hh_l0,paramnorm_lstm.weight_hh_l1,paramnorm_lstm.weight_ih_l0,paramnorm_lstm.weight_ih_l1,step,time_per_epoch,train_accuracy,train_loss,train_perplexity,val_accuracy,val_loss,val_perplexity
10.0,12,,,0.008777379989624023,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,69,0.08250761032104492,0.8928570747375488,4.58363151550293,97.86915588378906,,,
,14,1.1904761791229248,4.575610160827637,,,,,1.0073070526123047,0.05957583710551262,0.06737414747476578,0.07087330520153046,0.07125936448574066,0.07183524966239929,0.07207545638084412,0.06714575737714767,0.06575264781713486,0.055483315140008926,0.06599836051464081,71,,,,,0.8714133501052856,4.590730667114258,98.56642150878906
10.0,14,,,0.009041309356689453,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,79,0.08380675315856934,1.2117347717285156,4.582254409790039,97.7344741821289,,,
,16,1.1267006397247314,4.5752058029174805,,,,,1.0073070526123047,0.059640072286129,0.0678444430232048,0.07110415399074554,0.07146573066711426,0.0720548927783966,0.07227934151887894,0.06732416898012161,0.06591549515724182,0.055526331067085266,0.06616327911615372,81,,,,,0.9351752996444702,4.591230392456055,98.61568450927734
10.0,16,,,0.011042118072509766,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,89,0.1880638599395752,0.9141156673431396,4.5793657302856445,97.45256042480469,,,
,18,1.211734652519226,4.575335502624512,,,,,1.0073070526123047,0.059706807136535645,0.06813761591911316,0.07102649658918381,0.07142733037471771,0.07197693735361099,0.07228243350982666,0.06721661984920502,0.06589271128177643,0.05548706650733948,0.0661352127790451,91,,,,,0.8501594066619873,4.59600830078125,99.08799743652344
10.0,18,,,0.00892329216003418,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,99,0.0818030834197998,1.2542517185211182,4.579135894775391,97.43016052246094,,,
,20,1.2967686653137207,4.5743327140808105,,,,,1.0073070526123047,0.05970543250441551,0.06836679577827454,0.07083731144666672,0.07134237885475159,0.07179645448923111,0.07219792157411575,0.06701606512069702,0.0658080130815506,0.05542708933353424,0.06604262441396713,101,,,,,0.7651434540748596,4.594786167144775,98.96696472167969
10.0,20,,,0.00901031494140625,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,109,0.08295249938964844,1.2967686653137207,4.578633785247803,97.38126373291016,,,
,22,1.2542517185211182,4.574270248413086,,,,,1.0073070526123047,0.059636689722537994,0.06859157979488373,0.07062812894582748,0.07126504182815552,0.07159871608018875,0.07207918167114258,0.06680838018655777,0.0657045915722847,0.055372439324855804,0.06593659520149231,111,,,,,0.8076514005661011,4.591670513153076,98.65910339355469
10.0,22,,,0.00879812240600586,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,119,0.08277297019958496,1.1479592323303223,4.577670097351074,97.28746032714844,,,
,24,1.1904761791229248,4.573814392089844,,,,,1.0073070526123047,0.05961209163069725,0.06883107125759125,0.0704512670636177,0.07117755711078644,0.07142537087202072,0.07195641845464706,0.06664086878299713,0.06560837477445602,0.055336304008960724,0.0658433735370636,121,,,,,0.8714133501052856,4.5913262367248535,98.62513732910156
10.0,24,,,0.00886988639831543,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,129,0.08233070373535156,1.0416666269302368,4.57765531539917,97.28601837158203,,,
,26,1.2967686653137207,4.573971271514893,,,,,1.0073070526123047,0.05957040190696716,0.06910013407468796,0.07028136402368546,0.07106281071901321,0.07126390933990479,0.07183989882469177,0.06647655367851257,0.06553612649440765,0.05531710758805275,0.06577640771865845,131,,,,,0.7226354479789734,4.593094348907471,98.79967498779297
10.0,26,,,0.008818387985229492,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,139,0.08172297477722168,0.9353741407394409,4.578243255615234,97.3432388305664,,,
,28,1.2967686653137207,4.573910236358643,,,,,1.0073070526123047,0.05954749137163162,0.06940099596977234,0.07006961852312088,0.07091038674116135,0.07106120139360428,0.07175633311271667,0.06627319753170013,0.06545428931713104,0.05530144274234772,0.06569714099168777,141,,,,,0.7651434540748596,4.593270301818848,98.81706237792969
10.0,28,,,0.008815765380859375,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,149,0.08176040649414062,1.2967686653137207,4.577999114990234,97.31947326660156,,,
,30,1.1479591131210327,4.573718070983887,,,,,1.0073070526123047,0.05951282009482384,0.0697316974401474,0.06980089098215103,0.07077183574438095,0.0707990974187851,0.07164739817380905,0.06602130830287933,0.0653553307056427,0.05528976768255234,0.06560050696134567,151,,,,,0.9139213562011719,4.5920867919921875,98.70018005371094
10.0,30,,,0.008800506591796875,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,159,0.08194231986999512,1.1904761791229248,4.57895565032959,97.41260528564453,,,
,32,1.2542517185211182,4.5742340087890625,,,,,1.0073070526123047,0.05952832102775574,0.07009878754615784,0.06946173310279846,0.07062898576259613,0.07047092169523239,0.07148802280426025,0.0657092034816742,0.06523995101451874,0.05527997389435768,0.06548703461885452,161,,,,,0.8076514005661011,4.593150615692139,98.80522918701172
10.0,32,,,0.01100921630859375,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,169,0.1923668384552002,1.2117347717285156,4.578756332397461,97.39319610595703,,,
,34,1.2542517185211182,4.574607849121094,,,,,1.0073070526123047,0.0595688670873642,0.0705154538154602,0.06915987282991409,0.07049422711133957,0.07016738504171371,0.07130671292543411,0.06544902175664902,0.06510467082262039,0.05529167503118515,0.06536000221967697,171,,,,,0.8076514005661011,4.59335470199585,98.82540130615234
10.0,34,,,0.008791685104370117,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,179,0.0834951400756836,1.1904761791229248,4.578657150268555,97.38353729248047,,,
,36,1.2967686653137207,4.573698043823242,,,,,1.0073070526123047,0.0595821887254715,0.07098381966352463,0.06879886239767075,0.07032492011785507,0.06980650871992111,0.07117075473070145,0.06511425971984863,0.06499671190977097,0.05531972274184227,0.06524685025215149,181,,,,,0.7651434540748596,4.59276819229126,98.7674560546875
10.0,36,,,0.008901119232177734,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,189,0.08257412910461426,1.2967686653137207,4.576955795288086,97.21798706054688,,,
,38,1.2967686653137207,4.573374271392822,,,,,1.0073070526123047,0.05958695337176323,0.07150100916624069,0.06847444921731949,0.07015262544155121,0.06950578838586807,0.07104337215423584,0.0648534819483757,0.0648946687579155,0.05538138002157211,0.06515765190124512,191,,,,,0.7651434540748596,4.592782974243164,98.76891326904297
10.0,38,,,0.008939027786254883,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,199,0.08221435546875,1.1904761791229248,4.577213287353516,97.24302673339844,,,
,40,1.318027138710022,4.572916030883789,,,,,1.0073070526123047,0.05957592651247978,0.07207291573286057,0.0682077705860138,0.07002785056829453,0.06925096362829208,0.07091197371482849,0.06465014815330505,0.0648011863231659,0.05547317862510681,0.06508556008338928,201,,,,,0.7651434540748596,4.592765808105469,98.76721954345703
10.0,40,,,0.008880853652954102,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,209,0.08203458786010742,1.2542517185211182,4.576475620269775,97.17131805419922,,,
,42,1.2542517185211182,4.572909832000732,,,,,1.0073070526123047,0.05955987051129341,0.07270132750272751,0.06794029474258423,0.0699046179652214,0.06900869309902191,0.07077479362487793,0.06443870812654495,0.06473647803068161,0.05559254065155983,0.06503845751285553,211,,,,,0.7226354479789734,4.593907356262207,98.88003540039062
10.0,42,,,0.008851051330566406,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,219,0.08107113838195801,1.062925100326538,4.576910018920898,97.21353912353516,,,
,44,1.1479591131210327,4.573190689086914,,,,,1.0073070526123047,0.05956967920064926,0.07338204234838486,0.06767480820417404,0.06974884867668152,0.06879223138093948,0.07065807282924652,0.06428362429141998,0.06466787308454514,0.055741459131240845,0.06499776989221573,221,,,,,0.9139213562011719,4.594883441925049,98.97659301757812
10.0,44,,,0.009081363677978516,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,229,0.08364367485046387,1.1054421663284302,4.577983856201172,97.31798553466797,,,
,46,1.2967686653137207,4.572577476501465,,,,,1.0073070526123047,0.059548623859882355,0.07412280142307281,0.06716042757034302,0.06953218579292297,0.06827588379383087,0.07043871283531189,0.0639033392071724,0.06454090774059296,0.05587285757064819,0.06488768011331558,231,,,,,0.7651434540748596,4.592193126678467,98.71067810058594
10.0,46,,,0.00953817367553711,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,239,0.08469939231872559,1.2967686653137207,4.575493335723877,97.07591247558594,,,
,48,1.2542517185211182,4.5725531578063965,,,,,1.0073070526123047,0.0595596581697464,0.0749451071023941,0.06681378930807114,0.06938352435827255,0.06791576743125916,0.07025127112865448,0.0636628046631813,0.06444741785526276,0.056049175560474396,0.06482528895139694,241,,,,,0.8076514005661011,4.591332912445068,98.62580108642578
10.0,48,,,0.008853435516357422,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,249,0.07894277572631836,1.1904761791229248,4.575781345367432,97.1038818359375,,,
,50,1.3392857313156128,4.573075294494629,,,,,1.0073070526123047,0.05962558463215828,0.07585053145885468,0.06678991764783859,0.06923791766166687,0.06790301203727722,0.07016804814338684,0.06372781842947006,0.0643744170665741,0.056285299360752106,0.06481239199638367,251,,,,,0.7226354479789734,4.593753337860107,98.86480712890625
10.0,50,,,0.00888681411743164,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,259,0.07751965522766113,0.9141156673431396,4.577292442321777,97.25072479248047,,,
,52,1.4030611515045166,4.5725908279418945,,,,,1.0073070526123047,0.05968904495239258,0.07681557536125183,0.06645902991294861,0.06904808431863785,0.06760774552822113,0.0699930265545845,0.06359603255987167,0.06425778567790985,0.05651792511343956,0.06474628299474716,261,,,,,0.5738576054573059,4.593720436096191,98.8615493774414
10.0,52,,,0.008896827697753906,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,269,0.08060193061828613,1.3180272579193115,4.576242446899414,97.1486587524414,,,
,54,1.2967686653137207,4.571714878082275,,,,,1.0073070526123047,0.059689346700906754,0.07787314802408218,0.06600604951381683,0.0688321590423584,0.06719282269477844,0.06976719200611115,0.06339642405509949,0.06414931267499924,0.05676976963877678,0.06468182802200317,271,,,,,0.7651434540748596,4.592323303222656,98.72352600097656
10.0,54,,,0.008800029754638672,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,279,0.08192706108093262,1.1479592323303223,4.575846195220947,97.11017608642578,,,
,56,1.360544204711914,4.572498321533203,,,,,1.0073070526123047,0.05978693813085556,0.07905355095863342,0.06580674648284912,0.0686972364783287,0.06701690703630447,0.06963103264570236,0.06339450180530548,0.06409689038991928,0.05706555023789406,0.06468689441680908,281,,,,,0.7438894510269165,4.593062877655029,98.79656982421875
10.0,56,,,0.008838891983032227,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,289,0.08256030082702637,1.1054421663284302,4.575309753417969,97.05809783935547,,,
,58,1.3392857313156128,4.572454452514648,,,,,1.0073070526123047,0.05987928807735443,0.08035044372081757,0.06601932644844055,0.0686412826180458,0.0672321543097496,0.06950102746486664,0.06372516602277756,0.06404729932546616,0.05740656331181526,0.0647110715508461,291,,,,,0.6163655519485474,4.594034194946289,98.892578125
10.0,58,,,0.00882863998413086,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,299,0.08221101760864258,1.0416666269302368,4.5759477615356445,97.12004089355469,,,
,60,1.2542517185211182,4.571524620056152,,,,,1.0073070526123047,0.059969983994960785,0.08171755075454712,0.06613630801439285,0.06850335747003555,0.06735973805189133,0.06928245723247528,0.06410396844148636,0.06397014111280441,0.057759787887334824,0.06472670286893845,301,,,,,0.8076514005661011,4.595734119415283,99.06082153320312
10.0,60,,,0.008886098861694336,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,309,0.08196783065795898,1.2542517185211182,4.574220657348633,96.95244598388672,,,
,62,1.2542517185211182,4.571122646331787,,,,,1.0073070526123047,0.060068633407354355,0.08316445350646973,0.06609317660331726,0.06831333786249161,0.06732933968305588,0.06911920011043549,0.06439690291881561,0.06388232856988907,0.05812850594520569,0.06473708152770996,311,,,,,0.8076514005661011,4.597381114959717,99.22412109375
10.0,62,,,0.00888824462890625,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,319,0.08209228515625,1.5306122303009033,4.574249744415283,96.95526885986328,,,
,64,1.2967686653137207,4.5715556144714355,,,,,1.0073070526123047,0.06018161028623581,0.08476430922746658,0.06602030992507935,0.06809468567371368,0.06728203594684601,0.06896410137414932,0.06471079587936401,0.06379491090774536,0.058518677949905396,0.06475669145584106,321,,,,,0.7651434540748596,4.597282886505127,99.21437072753906
10.0,64,,,0.010853052139282227,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,329,0.18413639068603516,1.2967686653137207,4.574735164642334,97.0023422241211,,,
,66,1.2967686653137207,4.570118427276611,,,,,1.0073070526123047,0.06030268967151642,0.08658850193023682,0.06640566140413284,0.06793457269668579,0.0676317811012268,0.06881784647703171,0.06536464393138885,0.06371381878852844,0.05895155668258667,0.06480354070663452,331,,,,,0.7651434540748596,4.59584379196167,99.07169342041016
10.0,66,,,0.008908748626708984,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,339,0.08233833312988281,1.211734652519226,4.573479175567627,96.8805923461914,,,
,68,1.3818026781082153,4.569520473480225,,,,,1.0073070526123047,0.06050531566143036,0.08857792615890503,0.06723829358816147,0.06781969964504242,0.06841298937797546,0.06868916749954224,0.0663374662399292,0.0636669397354126,0.059425074607133865,0.06490024924278259,341,,,,,0.701381504535675,4.5961012840271,99.09720611572266
10.0,68,,,0.008878946304321289,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,349,0.08202171325683594,1.2329931259155273,4.572092056274414,96.74629211425781,,,
,70,1.2967686653137207,4.568874835968018,,,,,1.0073070526123047,0.060758285224437714,0.09071402996778488,0.06801340728998184,0.06773260980844498,0.0691676065325737,0.06861543655395508,0.06731269508600235,0.06365244835615158,0.05991218984127045,0.06502873450517654,351,,,,,0.7651434540748596,4.595489978790283,99.03665161132812
10.0,70,,,0.008892536163330078,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,359,0.08217144012451172,1.3818026781082153,4.571560859680176,96.6949234008789,,,
,72,1.5731291770935059,4.569079875946045,,,,,1.0073070526123047,0.06099451333284378,0.09297949075698853,0.06947064399719238,0.06778246909379959,0.07058993726968765,0.06866516172885895,0.06873142719268799,0.06369317322969437,0.06044331192970276,0.06523492932319641,361,,,,,0.5951115489006042,4.596880912780762,99.17449951171875
10.0,72,,,0.00898599624633789,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,369,0.08255481719970703,1.4243197441101074,4.572050094604492,96.74224090576172,,,
,74,1.5306122303009033,4.568727016448975,,,,,1.0073070526123047,0.061279669404029846,0.09526889771223068,0.07094378769397736,0.06778889894485474,0.07202360033988953,0.06867366284132004,0.07023406773805618,0.06371241807937622,0.060985367745161057,0.0654342845082283,371,,,,,0.5313495993614197,4.597872734069824,99.27290344238281
10.0,74,,,0.008823871612548828,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,379,0.08225274085998535,1.211734652519226,4.571505546569824,96.68956756591797,,,
,76,1.5943877696990967,4.567779541015625,,,,,1.0073070526123047,0.061532750725746155,0.09761695563793182,0.07245757430791855,0.06778861582279205,0.07351605594158173,0.06858638674020767,0.07179969549179077,0.06372131407260895,0.06154153496026993,0.06562699377536774,381,,,,,0.5526036024093628,4.597151756286621,99.20136260986328
10.0,76,,,0.00892019271850586,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,389,0.08225178718566895,1.5306122303009033,4.570259094238281,96.56912994384766,,,
,78,1.360544204711914,4.567583084106445,,,,,1.0073070526123047,0.06183997169137001,0.10014181584119797,0.07388610392808914,0.06773608177900314,0.07488980144262314,0.06845628470182419,0.07336113601922989,0.06370560824871063,0.06209086626768112,0.06580140441656113,391,,,,,0.7226354479789734,4.596252918243408,99.11223602294922
10.0,78,,,0.008925676345825195,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,399,0.08260202407836914,1.2967686653137207,4.570298194885254,96.57290649414062,,,
,80,1.2967686653137207,4.566643714904785,,,,,1.0073070526123047,0.06225774064660072,0.10305466502904892,0.07630845159292221,0.06781435012817383,0.07723519951105118,0.06853058934211731,0.07538794726133347,0.06379856914281845,0.06268248707056046,0.06610845774412155,401,,,,,0.7651434540748596,4.599026203155518,99.38748931884766
10.0,80,,,0.008970975875854492,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,409,0.08255720138549805,1.2967686653137207,4.569766998291016,96.52161407470703,,,
,82,1.318027138710022,4.565499782562256,,,,,1.0073070526123047,0.06278236955404282,0.10603562742471695,0.07863828539848328,0.06783789396286011,0.07947961241006851,0.06857750564813614,0.07743868976831436,0.06388125568628311,0.0632971003651619,0.0664304792881012,411,,,,,0.7651434540748596,4.600457191467285,99.5298080444336
10.0,82,,,0.008870840072631836,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,419,0.08222675323486328,1.1692177057266235,4.568571090698242,96.40625762939453,,,
,84,1.4243197441101074,4.564891815185547,,,,,1.0073070526123047,0.06328866630792618,0.10923397541046143,0.08123327791690826,0.06792768836021423,0.08197763562202454,0.06866766512393951,0.07962645590305328,0.0639776960015297,0.06392408162355423,0.06678388267755508,421,,,,,0.5526036024093628,4.600001811981201,99.4844970703125
10.0,84,,,0.008875370025634766,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,429,0.08249330520629883,1.46683669090271,4.567152976989746,96.26963806152344,,,
,86,1.4880951642990112,4.563582897186279,,,,,1.0073070526123047,0.06377758085727692,0.11252544820308685,0.08519486337900162,0.06825816631317139,0.08590501546859741,0.06896498054265976,0.08264040946960449,0.06416797637939453,0.06463366001844406,0.06729426234960556,431,,,,,0.6376195549964905,4.602245807647705,99.7079849243164
10.0,86,,,0.008856534957885742,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,439,0.08206748962402344,1.4243197441101074,4.566624164581299,96.21874237060547,,,
,88,1.6794217824935913,4.562514305114746,,,,,1.0073070526123047,0.06426431238651276,0.11535792797803879,0.08860781788825989,0.06845599412918091,0.08927446603775024,0.06909045577049255,0.08558215945959091,0.06431623548269272,0.06535395979881287,0.06777394562959671,441,,,,,0.5100956559181213,4.605226516723633,100.00562286376953
10.0,88,,,0.008833169937133789,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,449,0.08209919929504395,1.4243197441101074,4.5650529861450195,96.06768035888672,,,
,90,1.509353756904602,4.560998439788818,,,,,1.0073070526123047,0.06483209133148193,0.11824624240398407,0.0915960818529129,0.06854341179132462,0.09219314157962799,0.06908274441957474,0.0883193388581276,0.06444627046585083,0.0660758912563324,0.06823049485683441,451,,,,,0.6163655519485474,4.606840133666992,100.16712951660156
10.0,90,,,0.008900165557861328,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,459,0.0827188491821289,1.5093536376953125,4.563138961791992,95.88397979736328,,,
,92,1.5306122303009033,4.559628009796143,,,,,1.0073070526123047,0.06552193313837051,0.12157369405031204,0.09565624594688416,0.06884777545928955,0.09617306292057037,0.06930165737867355,0.09164624661207199,0.0646955668926239,0.06684904545545578,0.06882697343826294,461,,,,,0.6801275014877319,4.609261989593506,100.41001892089844
10.0,92,,,0.008816957473754883,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,469,0.08222770690917969,1.2967686653137207,4.562191963195801,95.79322814941406,,,
,94,1.509353756904602,4.557834625244141,,,,,1.0073070526123047,0.0663151741027832,0.1251991093158722,0.09984554350376129,0.06915691494941711,0.10031440109014511,0.06960102170705795,0.0949794128537178,0.06496258080005646,0.06763606518507004,0.06947411596775055,471,,,,,0.5313495993614197,4.610268592834473,100.51114654541016
10.0,94,,,0.008843183517456055,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,479,0.0821385383605957,1.360544204711914,4.559870719909668,95.57112121582031,,,
,96,1.318027138710022,4.555109977722168,,,,,1.0073070526123047,0.06727159023284912,0.12906134128570557,0.10464178770780563,0.06963493674993515,0.10503114014863968,0.07004600763320923,0.09854426980018616,0.06528792530298233,0.06843898445367813,0.0702127143740654,481,,,,,0.6376195549964905,4.611634731292725,100.64854431152344
10.0,96,,,0.008855104446411133,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,489,0.08265542984008789,1.3818026781082153,4.558005332946777,95.39301300048828,,,
,98,1.6581631898880005,4.552840709686279,,,,,1.0073070526123047,0.06836900860071182,0.13289287686347961,0.10938895493745804,0.0700896754860878,0.10971808433532715,0.0704859048128128,0.10202164947986603,0.06562207639217377,0.06924549490213394,0.07097483426332474,491,,,,,0.5738576054573059,4.6148834228515625,100.9760513305664
10.0,98,,,0.008841514587402344,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,499,0.08236837387084961,1.4030612707138062,4.555569171905518,95.16090393066406,,,
,100,1.7006802558898926,4.5496697425842285,,,,,1.0073070526123047,0.06944163888692856,0.13664405047893524,0.11436530202627182,0.07069741189479828,0.11466626822948456,0.0710168108344078,0.10557276755571365,0.06604558229446411,0.07007499039173126,0.07183270156383514,501,,,,,0.40382570028305054,4.620774745941162,101.57269287109375
10.0,100,,,0.008861303329467773,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,509,0.08275961875915527,1.5943877696990967,4.552315711975098,94.85179901123047,,,
,102,1.9557822942733765,4.546670913696289,,,,,1.0073070526123047,0.07054418325424194,0.14024223387241364,0.1191912442445755,0.07129174470901489,0.11942331492900848,0.07152045518159866,0.10909159481525421,0.06646750122308731,0.07091893255710602,0.07270514219999313,511,,,,,0.3825717270374298,4.623875617980957,101.88814544677734
10.0,102,,,0.008859634399414062,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,519,0.08237981796264648,1.5306122303009033,4.549074649810791,94.54487609863281,,,
,104,1.7857142686843872,4.54340124130249,,,,,1.0073070526123047,0.07194408774375916,0.1442597359418869,0.12452434003353119,0.07209166884422302,0.12466320395469666,0.07219022512435913,0.11278598010540009,0.06698166579008102,0.07178454846143723,0.07367712259292603,521,,,,,0.3613177239894867,4.627480506896973,102.25611114501953
10.0,104,,,0.008821725845336914,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,529,0.08238101005554199,1.7006802558898926,4.546002388000488,94.2548599243164,,,
,106,2.0833332538604736,4.538433074951172,,,,,1.0073070526123047,0.07343129813671112,0.14824378490447998,0.1305343210697174,0.07316909730434418,0.1306254267692566,0.07318039238452911,0.11684153974056244,0.06765668839216232,0.07270127534866333,0.07483786344528198,531,,,,,0.34006375074386597,4.637571811676025,103.29322814941406
10.0,106,,,0.009081602096557617,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,539,0.08335661888122559,1.9770407676696777,4.539571285247803,93.650634765625,,,
,108,1.9345238208770752,4.533359050750732,,,,,1.0073070526123047,0.07458408176898956,0.15142053365707397,0.13619695603847504,0.07410981506109238,0.13624359667301178,0.07407762855291367,0.12081804126501083,0.06831086426973343,0.07361499965190887,0.0760015919804573,541,,,,,0.1912858635187149,4.645177364349365,104.08182525634766
10.0,108,,,0.009366512298583984,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,549,0.07733488082885742,1.764455795288086,4.536750793457031,93.38687133789062,,,
,110,1.9557822942733765,4.528138637542725,,,,,1.0073070526123047,0.07555704563856125,0.15411657094955444,0.14168764650821686,0.07506297528743744,0.14167988300323486,0.07498424500226974,0.12463504076004028,0.06900440901517868,0.07453334331512451,0.07722342759370804,551,,,,,0.2763018012046814,4.653225421905518,104.92285919189453
10.0,110,,,0.00889134407043457,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,559,0.0749664306640625,1.8707482814788818,4.530641555786133,92.81808471679688,,,
