batches_per_epoch,epoch,full_train_acc,full_train_loss,fwd_time_in_epoch,learning_rate,len_train_ds,len_val_ds,paramnorm_transformer.decoder.blocks.0.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.0.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.0.ffn_norm.bias,paramnorm_transformer.decoder.blocks.0.ffn_norm.weight,paramnorm_transformer.decoder.blocks.0.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.0.self_attn_norm.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.1.ffn_norm.bias,paramnorm_transformer.decoder.blocks.1.ffn_norm.weight,paramnorm_transformer.decoder.blocks.1.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.1.self_attn_norm.weight,paramnorm_transformer.embedding.weight,paramnorm_transformer.linear.weight,step,time_per_epoch,train_accuracy,train_loss,train_perplexity,val_accuracy,val_loss,val_perplexity
9.0,0,,,0.04923582077026367,0.0,4234.0,5175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.425443172454834,0.401511549949646,5.563335418701172,260.6908874511719,,,
,2,0.5432215332984924,5.551863670349121,,,,,0.050863638520240784,0.025441663339734077,0.00010562864918028936,0.9974252581596375,0.050707947462797165,0.050324421375989914,0.05076758190989494,0.05125845968723297,0.05051783472299576,0.05094745755195618,0.05068628862500191,0.051094088703393936,0.05084455758333206,0.05029277503490448,0.05084335058927536,0.05116283893585205,0.05067194625735283,0.00010043287329608575,0.9974251389503479,0.05082406848669052,0.02546515502035618,0.00010718860721681267,0.9973856806755066,0.051007673144340515,0.05118735134601593,0.05131857842206955,0.051026612520217896,0.05084170401096344,0.05134352296590805,0.05050906166434288,0.05128420516848564,0.05095568671822548,0.05062863975763321,0.0511312261223793,0.051288627088069916,0.05096619576215744,0.00010369662049924955,0.9974251389503479,1.0014653205871582,0.05088528245687485,9,,,,,0.4251207709312439,5.55574893951416,258.7206726074219
9.0,2,,,0.04109311103820801,0.0008999999845400453,4234.0,5175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.8929398059844971,0.5904581546783447,5.54226016998291,255.25425720214844,,,
,4,0.7085497975349426,5.512133598327637,,,,,0.05044897645711899,0.02523444965481758,0.00043409227509982884,0.9892925024032593,0.050293777137994766,0.04991412162780762,0.05035366490483284,0.05083873122930527,0.05010583996772766,0.050531961023807526,0.0502726174890995,0.05067750811576843,0.05043001472949982,0.04988172650337219,0.050428830087184906,0.05074571445584297,0.0502590648829937,0.00041282878373749554,0.9892923831939697,0.050409819930791855,0.02525794506072998,0.0004369965463411063,0.9891389012336731,0.05059118941426277,0.05076996609568596,0.05090012401342392,0.05060894414782524,0.05042717978358269,0.05092490464448929,0.05009721219539642,0.050866059958934784,0.050540219992399216,0.05021455138921738,0.050714313983917236,0.05087043344974518,0.05055122822523117,0.000425902457209304,0.9892923831939697,0.9932996034622192,0.050461381673812866,19,,,,,0.5024154782295227,5.5182976722717285,249.21043395996094
9.0,4,,,0.04356122016906738,0.0010000000474974513,4234.0,5175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.825676679611206,0.566839873790741,5.507140159606934,246.44532775878906,,,
,6,0.8266414403915405,5.4790191650390625,,,,,0.05007311701774597,0.025046803057193756,0.0007199729443527758,0.9819191694259644,0.04991861805319786,0.049542129039764404,0.04997840151190758,0.050458699464797974,0.049732327461242676,0.05015527456998825,0.049897778779268265,0.05029984936118126,0.050054192543029785,0.04950929060578346,0.05005301162600517,0.050367530435323715,0.04988512396812439,0.0006854147650301456,0.9819190502166748,0.05003435164690018,0.025070330128073692,0.000721465446986258,0.9816796779632568,0.050213783979415894,0.05039156228303909,0.050520747900009155,0.05023061856627464,0.05005134642124176,0.05054536089301109,0.04972383379936218,0.050486959517002106,0.050163548439741135,0.04983935505151749,0.05033634230494499,0.05049129202961922,0.05017516762018204,0.0007065323879942298,0.9819190502166748,0.9858964681625366,0.050078731030225754,27,,,,,0.5797101259231567,5.487229347229004,241.58692932128906
9.0,6,,,0.0998387336730957,0.0010000000474974513,4234.0,5175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0.5070981979370117,0.7794047594070435,5.4691009521484375,237.24681091308594,,,
,8,0.7794048190116882,5.439385414123535,,,,,0.049585506319999695,0.02480367012321949,0.0010785394115373492,0.9723501205444336,0.04943243786692619,0.04905935004353523,0.04949136823415756,0.04996651038527489,0.04924760013818741,0.049666427075862885,0.04941170662641525,0.049809735268354416,0.04956647381186485,0.04902636259794235,0.04956526681780815,0.04987672343850136,0.04940081387758255,0.0010277021210640669,0.9723500609397888,0.04954720661044121,0.024827148765325546,0.0010721912840381265,0.9720245003700256,0.0497242771089077,0.04990046098828316,0.05002838745713234,0.049739718437194824,0.04956360533833504,0.05005280673503876,0.04923960566520691,0.049994975328445435,0.04967471584677696,0.04935312271118164,0.04984582960605621,0.04999927431344986,0.049687206745147705,0.0010575453052297235,0.9723500609397888,0.9762887954711914,0.04958438500761986,37,,,,,0.5603864789009094,5.450067043304443,232.77377319335938
9.0,8,,,0.10428118705749512,0.0010000000474974513,4234.0,5175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,0.807192325592041,0.7321681380271912,5.434736728668213,229.2324981689453,,,
,10,0.8030231595039368,5.409585475921631,,,,,0.04919186979532242,0.024607589468359947,0.0013589216396212578,0.9646228551864624,0.04904031381011009,0.04866949841380119,0.04909808561205864,0.049569860100746155,0.04885619506239891,0.04927169159054756,0.04901975393295288,0.04941394925117493,0.049172621220350266,0.048636700958013535,0.049171410501003265,0.04948039352893829,0.04900994151830673,0.0012964860070496798,0.9646226763725281,0.04915393516421318,0.02463100105524063,0.0013432587729766965,0.9642481803894043,0.04932935908436775,0.04950389638543129,0.04963080957531929,0.049343738704919815,0.04916974902153015,0.04965506121516228,0.04884883761405945,0.04959768429398537,0.049279969185590744,0.04896101355552673,0.049449723213911057,0.04960194230079651,0.04929341375827789,0.001331788138486445,0.9646226763725281,0.9685303568840027,0.04918694868683815,45,,,,,0.6570048332214355,5.422161102294922,226.3677978515625
