batches_per_epoch,epoch,full_train_acc,full_train_loss,fwd_time_in_epoch,learning_rate,len_train_ds,len_val_ds,paramnorm_transformer.decoder.blocks.0.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.0.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.0.ffn_norm.bias,paramnorm_transformer.decoder.blocks.0.ffn_norm.weight,paramnorm_transformer.decoder.blocks.0.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.0.self_attn_norm.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.1.ffn_norm.bias,paramnorm_transformer.decoder.blocks.1.ffn_norm.weight,paramnorm_transformer.decoder.blocks.1.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.1.self_attn_norm.weight,paramnorm_transformer.embedding.weight,paramnorm_transformer.linear.weight,step,time_per_epoch,train_accuracy,train_loss,train_perplexity,val_accuracy,val_loss,val_perplexity
10.0,0,,,0.25949740409851074,0.0,4704.0,4705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.6877145767211914,0.8928571343421936,5.441856384277344,230.870361328125,,,
,2,1.1479591131210327,4.957647800445557,,,,,0.05096552520990372,0.02564416080713272,0.003830891102552414,0.994515061378479,0.05103585124015808,0.05009203776717186,0.0506151020526886,0.0510699525475502,0.05094362422823906,0.05083000287413597,0.05100642889738083,0.05172199010848999,0.05057469755411148,0.0501495823264122,0.05128727853298187,0.05142059177160263,0.05134674161672592,0.0038345532957464457,0.9946908354759216,0.050863031297922134,0.025658871978521347,0.00399854825809598,0.993198812007904,0.05074702948331833,0.05078816041350365,0.050930581986904144,0.05126789212226868,0.05057988315820694,0.050735846161842346,0.05119892582297325,0.05063943564891815,0.05115364491939545,0.05107443034648895,0.05113448575139046,0.05110933631658554,0.05086807534098625,0.003955422434955835,0.9944858551025391,0.9926328063011169,0.050690654665231705,11,,,,,0.9139213562011719,5.004986763000488,149.1551055908203
10.0,2,,,0.11881017684936523,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,1.2011337280273438,1.169217586517334,4.889808654785156,132.92813110351562,,,
,4,1.360544204711914,4.66250467300415,,,,,0.05079004913568497,0.025943471118807793,0.006987770553678274,0.9860239028930664,0.05085057392716408,0.049801021814346313,0.05030478909611702,0.05086010694503784,0.05069780349731445,0.05061956122517586,0.05077382177114487,0.05150540545582771,0.05034604296088219,0.050032731145620346,0.05103111267089844,0.05114784464240074,0.05111989006400108,0.006981804501265287,0.986466646194458,0.05063217133283615,0.025895407423377037,0.009359032846987247,0.9875157475471497,0.05049177631735802,0.050572216510772705,0.050696078687906265,0.05101390928030014,0.05030008405447006,0.05046777427196503,0.05094737559556961,0.05039230361580849,0.050925061106681824,0.050849445164203644,0.05088719353079796,0.05087649077177048,0.050608571618795395,0.0071597169153392315,0.9860084652900696,0.9846290349960327,0.05132320523262024,21,,,,,0.701381504535675,4.698755264282227,109.81040954589844
10.0,4,,,0.16911077499389648,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,1.0187323093414307,1.1054421663284302,4.663750648498535,106.03303527832031,,,
,6,1.1904761791229248,4.604710102081299,,,,,0.05051533505320549,0.026039600372314453,0.008305437862873077,0.9779678583145142,0.050596848130226135,0.04953191056847572,0.05002090707421303,0.05059994012117386,0.05045627802610397,0.05039782449603081,0.05050237849354744,0.05126772075891495,0.05010542646050453,0.04981459304690361,0.050782348960638046,0.050884176045656204,0.05084678903222084,0.00821838341653347,0.9785040616989136,0.05032150819897652,0.025944972410798073,0.01402905024588108,0.9831387400627136,0.050211504101753235,0.05030914023518562,0.050422195345163345,0.05071325600147247,0.05000409856438637,0.050176624208688736,0.05063239485025406,0.050114706158638,0.050657786428928375,0.05059540271759033,0.05058819800615311,0.050585150718688965,0.05031822621822357,0.008507227525115013,0.9779688119888306,0.9767518043518066,0.052162133157253265,31,,,,,0.7438894510269165,4.636239528656006,103.15570068359375
10.0,6,,,0.19217848777770996,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0.8087754249572754,1.0204081535339355,4.617902755737305,101.2813949584961,,,
,8,1.1267006397247314,4.589445114135742,,,,,0.050165120512247086,0.025966668501496315,0.008691645227372646,0.9701592326164246,0.05026327073574066,0.04924874007701874,0.049727149307727814,0.050274807959795,0.0501970611512661,0.050147347152233124,0.050173405557870865,0.05100160464644432,0.04984010010957718,0.04950463026762009,0.050508785992860794,0.050599355250597,0.05051746591925621,0.008511119522154331,0.970715343952179,0.049952901899814606,0.02586110681295395,0.01735922135412693,0.978003740310669,0.04987005516886711,0.04999523237347603,0.05010121315717697,0.05035408213734627,0.04967982694506645,0.04985806345939636,0.050274476408958435,0.04979297146201134,0.05033979192376137,0.05024560168385506,0.05024487152695656,0.05024397745728493,0.049958646297454834,0.009028663858771324,0.9701536893844604,0.9689741134643555,0.05274193733930588,41,,,,,0.9776833057403564,4.623939514160156,101.8946533203125
10.0,8,,,0.04875493049621582,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,1.1775152683258057,1.1054421663284302,4.599349021911621,99.4195785522461,,,
,10,1.4030611515045166,4.578892230987549,,,,,0.049786921590566635,0.025814419612288475,0.008596519939601421,0.9624952673912048,0.04989173263311386,0.048970457166433334,0.04944115877151489,0.04991963505744934,0.04993617162108421,0.04989548400044441,0.049814872443675995,0.05073494836688042,0.04957584664225578,0.04914126172661781,0.05023924261331558,0.05031709000468254,0.050175320357084274,0.008337391540408134,0.963051438331604,0.049557942897081375,0.02569921687245369,0.019503749907016754,0.9720360636711121,0.049492087215185165,0.04966655746102333,0.04976869747042656,0.049964789301157,0.04934179410338402,0.04952148348093033,0.04988284036517143,0.04944666102528572,0.04999255761504173,0.049863580614328384,0.049882665276527405,0.04988117888569832,0.049554381519556046,0.009085587225854397,0.962437093257904,0.9612802863121033,0.053045544773340225,51,,,,,0.6376195549964905,4.623878002166748,101.88838195800781
