batches_per_epoch,epoch,full_train_acc,full_train_loss,fwd_time_in_epoch,learning_rate,len_train_ds,len_val_ds,paramnorm_transformer.decoder.blocks.0.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.0.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.0.ffn_norm.bias,paramnorm_transformer.decoder.blocks.0.ffn_norm.weight,paramnorm_transformer.decoder.blocks.0.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.0.self_attn_norm.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.1.ffn_norm.bias,paramnorm_transformer.decoder.blocks.1.ffn_norm.weight,paramnorm_transformer.decoder.blocks.1.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.1.self_attn_norm.weight,paramnorm_transformer.embedding.weight,paramnorm_transformer.linear.weight,step,time_per_epoch,train_accuracy,train_loss,train_perplexity,val_accuracy,val_loss,val_perplexity
1.0,0,,,0.00864267349243164,0.0,1882.0,7527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.08827376365661621,0.37194472551345825,5.580362796783447,265.16778564453125,,,
,2,0.26567479968070984,5.557515621185303,,,,,0.051024988293647766,0.02550419233739376,9.972631960408762e-05,1.0000110864639282,0.05114520713686943,0.05091293156147003,0.05102163553237915,0.05040973052382469,0.0513097383081913,0.051522620022296906,0.05071180313825607,0.05089688301086426,0.050949737429618835,0.051114607602357864,0.05131446570158005,0.051019757986068726,0.05094793066382408,9.897406562231481e-05,1.0000046491622925,0.051216889172792435,0.025494953617453575,9.995929576689377e-05,0.9999361634254456,0.05122624337673187,0.051538072526454926,0.05089709535241127,0.05062786489725113,0.05071977525949478,0.05088028684258461,0.05065365135669708,0.051103148609399796,0.051087044179439545,0.050868790596723557,0.05164117366075516,0.0506594181060791,0.05086823180317879,9.922424942487851e-05,1.000009536743164,1.0018625259399414,0.05107847601175308,1,,,,,0.2391391098499298,5.581334114074707,265.42547607421875
1.0,2,,,0.0036988258361816406,9.999999747378752e-05,1882.0,7527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.06207728385925293,0.26567479968070984,5.582337856292725,265.6920166015625,,,
1.0,4,,,0.0030786991119384766,0.00019999999494757503,1882.0,7527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.028479814529418945,0.26567479968070984,5.557615280151367,259.2039794921875,,,
,6,0.6907545328140259,5.443451404571533,,,,,0.051027677953243256,0.02551182173192501,0.0005869509186595678,1.0000591278076172,0.05114893987774849,0.05091721564531326,0.05102239549160004,0.050425268709659576,0.0513259656727314,0.0515410415828228,0.05071260407567024,0.050900790840387344,0.05094977095723152,0.051117900758981705,0.05131600797176361,0.05102372542023659,0.05094510689377785,0.0005807198467664421,1.0000252723693848,0.05121852457523346,0.025499556213617325,0.0005863740225322545,0.9996492266654968,0.0512239895761013,0.051541320979595184,0.05090172216296196,0.050631146878004074,0.05071945860981941,0.05088335648179054,0.05065116658806801,0.05111052095890045,0.05108555778861046,0.05087035521864891,0.05164416879415512,0.05065685883164406,0.05086454004049301,0.0005869349115528166,1.0000455379486084,1.001865267753601,0.0510714054107666,3,,,,,0.5048491954803467,5.487586498260498,241.67323303222656
1.0,6,,,0.0031464099884033203,0.0003000000142492354,1882.0,7527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.042041778564453125,0.5313495993614197,5.510326862335205,247.23193359375,,,
1.0,8,,,0.003047466278076172,0.00039999998989515007,1882.0,7527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.030334949493408203,0.6376195549964905,5.44276762008667,231.08084106445312,,,
,10,1.5409139394760132,5.2805023193359375,,,,,0.051045529544353485,0.025544485077261925,0.0013986749108880758,1.000095009803772,0.05116648226976395,0.05093543231487274,0.051033638417720795,0.05046169459819794,0.051365382969379425,0.05158546566963196,0.0507279634475708,0.050921402871608734,0.050963953137397766,0.05113103240728378,0.051333650946617126,0.05104394257068634,0.05095396935939789,0.0013927306281402707,1.0000300407409668,0.05123337358236313,0.02552829124033451,0.0014005814446136355,0.9992857575416565,0.05123300105333328,0.051558323204517365,0.050918012857437134,0.05064687505364418,0.05073273926973343,0.050901297479867935,0.05065707117319107,0.0511363260447979,0.051098939031362534,0.05088341608643532,0.051661472767591476,0.05066332966089249,0.050867583602666855,0.0014155142707750201,1.0000654458999634,1.0018631219863892,0.05107394605875015,5,,,,,0.6775608062744141,5.357561111450195,212.20677185058594
1.0,10,,,0.0031020641326904297,0.0005000000237487257,1882.0,7527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.045281410217285156,1.0626991987228394,5.367259502410889,214.2748565673828,,,
1.0,12,,,0.0030641555786132812,0.0006000000284984708,1882.0,7527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.015237808227539062,1.5409139394760132,5.2812819480896,196.6217803955078,,,
