batches_per_epoch,epoch,full_train_acc,full_train_loss,fwd_time_in_epoch,learning_rate,len_train_ds,len_val_ds,paramnorm_embedding.weight,paramnorm_mlp.0.bias,paramnorm_mlp.0.weight,paramnorm_mlp.3.bias,paramnorm_mlp.3.weight,paramnorm_mlp.6.bias,paramnorm_mlp.6.weight,paramnorm_mlp.9.bias,paramnorm_mlp.9.weight,step,time_per_epoch,train_accuracy,train_loss,train_perplexity,val_accuracy,val_loss,val_perplexity
10.0,20,,,0.006376504898071289,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,109,0.06189322471618652,1.084183692932129,4.581428527832031,97.65379333496094,,,
,22,1.2967686653137207,4.569705963134766,,,,,0.9995623826980591,0.028556156903505325,0.028416411951184273,0.0444425493478775,0.03954777866601944,0.04809955134987831,0.03863682225346565,0.043782204389572144,0.045739155262708664,111,,,,,0.7651434540748596,4.603264331817627,99.8095932006836
10.0,22,,,0.0063817501068115234,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,119,0.062073469161987305,1.0629252195358276,4.582167625427246,97.72599792480469,,,
,24,1.2967686653137207,4.569090366363525,,,,,0.9995623826980591,0.027744773775339127,0.0285347793251276,0.04385248199105263,0.03973887115716934,0.0479748398065567,0.038673583418130875,0.04383623227477074,0.04635314643383026,121,,,,,0.7651434540748596,4.602389812469482,99.72235107421875
10.0,24,,,0.006563663482666016,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,129,0.06224370002746582,1.5943877696990967,4.578499794006348,97.36820983886719,,,
,26,1.7006802558898926,4.5682549476623535,,,,,0.9995623826980591,0.027116544544696808,0.028726886957883835,0.04348300024867058,0.0401223860681057,0.047940269112586975,0.03877011314034462,0.04390522837638855,0.04711650311946869,131,,,,,0.5526036024093628,4.600977420806885,99.58160400390625
10.0,26,,,0.0063359737396240234,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,139,0.061604976654052734,1.360544204711914,4.577538967132568,97.27470397949219,,,
,28,1.8707482814788818,4.565247058868408,,,,,0.9995623826980591,0.02667814865708351,0.028986947610974312,0.04325522854924202,0.04066600278019905,0.04788733273744583,0.03890657424926758,0.044048111885786057,0.04796488583087921,141,,,,,0.4463336765766144,4.6045660972595215,99.93960571289062
10.0,28,,,0.006264686584472656,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,149,0.061923980712890625,1.2542517185211182,4.575282096862793,97.05541229248047,,,
,30,1.9770407676696777,4.5635600090026855,,,,,0.9995623826980591,0.025941872969269753,0.029261408373713493,0.042718369513750076,0.04119432717561722,0.04775582253932953,0.03903625160455704,0.04420557990670204,0.04883227124810219,151,,,,,0.42507970333099365,4.605754852294922,100.05847930908203
10.0,30,,,0.0063626766204833984,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,159,0.09883975982666016,1.2967686653137207,4.572973251342773,96.83158874511719,,,
,32,1.1904761791229248,4.561460494995117,,,,,0.9995623826980591,0.025318896397948265,0.029615135863423347,0.042304567992687225,0.041913121938705444,0.047697167843580246,0.039219025522470474,0.04428761079907417,0.04980327561497688,161,,,,,0.8714133501052856,4.610598564147949,100.5443115234375
10.0,32,,,0.00817251205444336,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,169,0.2087106704711914,1.3818026781082153,4.568639278411865,96.41282653808594,,,
,34,1.998299241065979,4.557064533233643,,,,,0.9995623826980591,0.0246165432035923,0.030017683282494545,0.04176495969295502,0.042714763432741165,0.04760274291038513,0.03943178057670593,0.04443188011646271,0.05083306133747101,171,,,,,0.31880977749824524,4.612469673156738,100.73262023925781
10.0,34,,,0.006617307662963867,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,179,0.06251239776611328,1.509353756904602,4.564598083496094,96.02399444580078,,,
,36,1.7006802558898926,4.554762363433838,,,,,0.9995623826980591,0.023970171809196472,0.030479462817311287,0.041229523718357086,0.04364947974681854,0.04747340455651283,0.03969655558466911,0.044645506888628006,0.051974326372146606,181,,,,,0.5738576054573059,4.615598678588867,101.04830169677734
10.0,36,,,0.0069239139556884766,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,189,0.06461858749389648,1.5731291770935059,4.562276363372803,95.80130767822266,,,
,38,2.2746598720550537,4.548161506652832,,,,,0.9995623826980591,0.023639779537916183,0.03100614994764328,0.040794167667627335,0.04476194456219673,0.04741973802447319,0.040026795119047165,0.044839825481176376,0.053224582225084305,191,,,,,0.40382570028305054,4.616361618041992,101.12542724609375
10.0,38,,,0.007128715515136719,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,199,0.06593799591064453,1.3818026781082153,4.557861328125,95.3792724609375,,,
,40,2.2108843326568604,4.542765140533447,,,,,0.9995623826980591,0.023444155231118202,0.03159039840102196,0.040209975093603134,0.046003468334674835,0.047397639602422714,0.04040796309709549,0.04503073915839195,0.054515041410923004,201,,,,,0.3613177239894867,4.619400978088379,101.43325805664062
10.0,40,,,0.0070247650146484375,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,209,0.06521081924438477,1.65816330909729,4.5507049560546875,94.69913482666016,,,
,42,2.2746598720550537,4.533836364746094,,,,,0.9995623826980591,0.023503024131059647,0.03224312886595726,0.03959067538380623,0.04740312322974205,0.047311097383499146,0.04085463285446167,0.0452076755464077,0.05583084374666214,211,,,,,0.3613177239894867,4.624345302581787,101.9360122680664
10.0,42,,,0.0071218013763427734,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,219,0.06601381301879883,1.913265347480774,4.540108680725098,93.70098114013672,,,
,44,1.7219387292861938,4.524251461029053,,,,,0.9995623826980591,0.023983217775821686,0.03295976668596268,0.03905448690056801,0.04895695298910141,0.04725356772542,0.04137324169278145,0.04542497918009758,0.05717368423938751,221,,,,,0.6801275014877319,4.636137962341309,103.14522552490234
10.0,44,,,0.007065296173095703,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,229,0.06602859497070312,2.0833332538604736,4.531270503997803,92.8764877319336,,,
,46,2.6785714626312256,4.513362407684326,,,,,0.9995623826980591,0.0244007408618927,0.03372085094451904,0.03836313262581825,0.05060553550720215,0.04712293669581413,0.04194743558764458,0.0457124225795269,0.058521468192338943,231,,,,,0.1912858635187149,4.649585723876953,104.54166412353516
10.0,46,,,0.007123231887817383,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,239,0.06574654579162598,1.9982993602752686,4.521780967712402,91.99929809570312,,,
,48,3.0824828147888184,4.497945785522461,,,,,0.9995623826980591,0.02503804862499237,0.03451629728078842,0.03778810426592827,0.05235116556286812,0.046964239329099655,0.04258548840880394,0.04593709483742714,0.05995045602321625,241,,,,,0.14877788722515106,4.657299518585205,105.35120391845703
10.0,48,,,0.0071222782135009766,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,249,0.06633663177490234,2.912415027618408,4.50433349609375,90.40806579589844,,,
,50,3.210033893585205,4.4789347648620605,,,,,0.9995623826980591,0.026660628616809845,0.035371437668800354,0.037702254951000214,0.05435159429907799,0.0469258688390255,0.04335537925362587,0.04611146077513695,0.06146858632564545,251,,,,,0.1912858635187149,4.677661895751953,107.51839447021484
10.0,50,,,0.007014274597167969,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,259,0.0657048225402832,3.039966106414795,4.487519264221191,88.90062713623047,,,
,52,3.8477890491485596,4.459285259246826,,,,,0.9995623826980591,0.02758353389799595,0.03623781353235245,0.03741937875747681,0.05632943660020828,0.046836353838443756,0.04415138065814972,0.046385105699300766,0.06285307556390762,261,,,,,0.14877788722515106,4.696508407592773,109.56395721435547
10.0,52,,,0.007101774215698242,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,269,0.06612157821655273,2.9549319744110107,4.466454029083252,87.0475082397461,,,
,54,3.9540815353393555,4.4336466789245605,,,,,0.9995623826980591,0.028817584738135338,0.03710730001330376,0.03733775019645691,0.05838901177048683,0.04663852974772453,0.0450081005692482,0.04663462191820145,0.06421241909265518,271,,,,,0.14877788722515106,4.730051517486572,113.30139923095703
10.0,54,,,0.007748842239379883,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,279,0.06689286231994629,3.1675169467926025,4.444543838500977,85.16101837158203,,,
,56,3.784013509750366,4.407666206359863,,,,,0.9995623826980591,0.030201563611626625,0.03796574845910072,0.03740282729268074,0.06045815721154213,0.0466046966612339,0.04590863734483719,0.04680430516600609,0.06544370949268341,281,,,,,0.06376195698976517,4.771597385406494,118.10775756835938
10.0,56,,,0.006392955780029297,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,289,0.060747385025024414,3.4863944053649902,4.420596599578857,83.1458740234375,,,
,58,4.591836452484131,4.380109786987305,,,,,0.9995623826980591,0.030818691477179527,0.03878400847315788,0.037316933274269104,0.06240299716591835,0.046582285314798355,0.046791162341833115,0.04694387689232826,0.06648407131433487,291,,,,,0.08501593768596649,4.800424575805664,121.56201171875
10.0,58,,,0.006343841552734375,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,299,0.06258583068847656,3.805272102355957,4.3956451416015625,81.09693145751953,,,
,60,4.464285850524902,4.350934028625488,,,,,0.9995623826980591,0.03138367459177971,0.0395657904446125,0.03754536435008049,0.06433092057704926,0.04658810794353485,0.0476982407271862,0.04705757647752762,0.0674506351351738,301,,,,,0.14877788722515106,4.841947555541992,126.71590423583984
10.0,60,,,0.006560564041137695,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,309,0.06008648872375488,3.698979616165161,4.368217945098877,78.90290069580078,,,
,62,4.485544204711914,4.320201396942139,,,,,0.9995623826980591,0.03186703473329544,0.04030757024884224,0.038080811500549316,0.06620778888463974,0.046610452234745026,0.04860617592930794,0.04717870056629181,0.06828517466783524,311,,,,,0.17003187537193298,4.8950395584106445,133.6252899169922
10.0,62,,,0.006489276885986328,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,319,0.05804586410522461,3.9540815353393555,4.341953754425049,76.85755157470703,,,
,64,5.293367385864258,4.28964376449585,,,,,0.9995623826980591,0.03217387571930885,0.04101136699318886,0.03849107772111893,0.06799905747175217,0.046680089086294174,0.04950643330812454,0.04727708175778389,0.06894830614328384,321,,,,,0.042507968842983246,4.9348673820495605,139.05470275878906
10.0,64,,,0.007621049880981445,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,329,0.1554250717163086,4.315476417541504,4.314137935638428,74.74915313720703,,,
,66,5.590986251831055,4.259431838989258,,,,,0.9995623826980591,0.03243193030357361,0.04167070984840393,0.038761042058467865,0.06972161680459976,0.04670213162899017,0.050391167402267456,0.047377463430166245,0.06949777156114578,331,,,,,0.06376195698976517,4.9825758934021,145.84959411621094
10.0,66,,,0.006341218948364258,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,339,0.05972456932067871,4.974489688873291,4.285061836242676,72.60704040527344,,,
,68,5.888605117797852,4.225234031677246,,,,,0.9995623826980591,0.03251110017299652,0.0423029363155365,0.039197634905576706,0.07139714807271957,0.04680623859167099,0.05127071589231491,0.04745395481586456,0.06998160481452942,341,,,,,0.10626992583274841,5.031437397003174,153.1529998779297
10.0,68,,,0.0063059329986572266,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,349,0.05769824981689453,4.676870822906494,4.257793426513672,70.6539077758789,,,
,70,6.079931735992432,4.195556640625,,,,,0.9995623826980591,0.03240642324090004,0.04289558529853821,0.03957919776439667,0.07297907024621964,0.04690144583582878,0.05212511494755745,0.04750712588429451,0.07040601968765259,351,,,,,0.10626992583274841,5.075930118560791,160.1210479736328
10.0,70,,,0.006523609161376953,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,359,0.05867290496826172,5.569727420806885,4.224551200866699,68.34381866455078,,,
,72,7.185373783111572,4.164846420288086,,,,,0.9995623826980591,0.032404445111751556,0.043464552611112595,0.03985367715358734,0.07452552765607834,0.046901073306798935,0.052977874875068665,0.04757735878229141,0.07077625393867493,361,,,,,0.08501593768596649,5.124852180480957,168.1492919921875
10.0,72,,,0.006260871887207031,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,369,0.057488441467285156,6.22874116897583,4.194636344909668,66.32960510253906,,,
,74,7.121598720550537,4.133266925811768,,,,,0.9995623826980591,0.03226041421294212,0.04400158300995827,0.04023900255560875,0.07599130272865295,0.04703443497419357,0.05380673706531525,0.04765890911221504,0.0711115375161171,371,,,,,0.06376195698976517,5.153348922729492,173.00991821289062
10.0,74,,,0.006237506866455078,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,379,0.06000518798828125,5.782312870025635,4.173957824707031,64.97209167480469,,,
,76,7.185373783111572,4.098873138427734,,,,,0.9995623826980591,0.03193119913339615,0.044513072818517685,0.04034944251179695,0.07741447538137436,0.047065719962120056,0.054625559598207474,0.04770420864224434,0.07142408192157745,381,,,,,0.042507968842983246,5.209723472595215,183.04344177246094
10.0,76,,,0.0063381195068359375,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,389,0.06301498413085938,6.101190090179443,4.136580467224121,62.58843231201172,,,
,78,8.375849723815918,4.0577521324157715,,,,,0.9995623826980591,0.03173801302909851,0.04500197991728783,0.04079911857843399,0.07876553386449814,0.04730382189154625,0.055434033274650574,0.04772389680147171,0.07171925157308578,391,,,,,0.08501593768596649,5.2337493896484375,187.49447631835938
10.0,78,,,0.0063037872314453125,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,399,0.06317472457885742,6.781462669372559,4.107390880584717,60.78790283203125,,,
,80,9.226190567016602,4.016152381896973,,,,,0.9995623826980591,0.031524039804935455,0.04547739401459694,0.0410846583545208,0.08011550456285477,0.04736458137631416,0.05625898018479347,0.04776623845100403,0.07200554013252258,401,,,,,0.042507968842983246,5.279115676879883,196.19630432128906
10.0,80,,,0.006337642669677734,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,409,0.0617375373840332,7.376700401306152,4.066456317901611,58.349822998046875,,,
,82,9.311223983764648,3.984761953353882,,,,,0.9995623826980591,0.03149960935115814,0.04593861848115921,0.041525404900312424,0.08142174780368805,0.04758739471435547,0.0570903941988945,0.04791532829403877,0.072271928191185,411,,,,,0.06376195698976517,5.305914878845215,201.52529907226562
10.0,82,,,0.006256103515625,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,419,0.06244945526123047,7.397959232330322,4.035242080688477,56.55660629272461,,,
,84,9.991496086120605,3.9366488456726074,,,,,0.9995623826980591,0.03129744529724121,0.0463884174823761,0.04163747280836105,0.08272284269332886,0.047750312834978104,0.057936061173677444,0.04795001819729805,0.07252708077430725,421,,,,,0.021253984421491623,5.350485324859619,210.71054077148438
10.0,84,,,0.006287097930908203,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,429,0.06188154220581055,8.163265228271484,3.9997713565826416,54.58566665649414,,,
,86,10.926870346069336,3.8926889896392822,,,,,0.9995623826980591,0.03107628971338272,0.046830564737319946,0.04197266697883606,0.08399098366498947,0.04790548235177994,0.05879361182451248,0.048033274710178375,0.07276827096939087,431,,,,,0.08501593768596649,5.383391380310059,217.75953674316406
10.0,86,,,0.0063800811767578125,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,439,0.06566834449768066,9.289965629577637,3.9487955570220947,51.87285232543945,,,
,88,11.479591369628906,3.8389158248901367,,,,,0.9995623826980591,0.03096558153629303,0.04726308956742287,0.04214730113744736,0.08525754511356354,0.04812284931540489,0.05968170240521431,0.0481259860098362,0.07301107048988342,441,,,,,0.0,5.408952713012695,223.39752197265625
10.0,88,,,0.007593393325805664,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,449,0.06678366661071777,9.311223983764648,3.916405439376831,50.219600677490234,,,
,90,12.28741455078125,3.7919559478759766,,,,,0.9995623826980591,0.03088047355413437,0.047690849751234055,0.04246586561203003,0.0865103229880333,0.04834805056452751,0.06058453395962715,0.04820161685347557,0.0732448622584343,451,,,,,0.042507968842983246,5.437546730041504,229.87754821777344
10.0,90,,,0.007693052291870117,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,459,0.06717348098754883,10.119047164916992,3.8705854415893555,47.970462799072266,,,
,92,14.85969352722168,3.7322371006011963,,,,,0.9995623826980591,0.03064809739589691,0.04810843616724014,0.042677152901887894,0.08773616701364517,0.048594940453767776,0.061490919440984726,0.04825425520539284,0.07346577197313309,461,,,,,0.042507968842983246,5.469287395477295,237.29104614257812
10.0,92,,,0.006395101547241211,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,469,0.0635840892791748,10.778060913085938,3.8236045837402344,45.768890380859375,,,
,94,15.603741645812988,3.677121639251709,,,,,0.9995623826980591,0.03052673116326332,0.048515934497117996,0.042920246720314026,0.08896107971668243,0.04880362004041672,0.06242290884256363,0.04836798459291458,0.07367932051420212,471,,,,,0.10626992583274841,5.503767490386963,245.61553955078125
10.0,94,,,0.006494045257568359,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,479,0.06267452239990234,11.904762268066406,3.7762153148651123,43.6505241394043,,,
,96,16.985544204711914,3.6153340339660645,,,,,0.9995623826980591,0.030495909973978996,0.048913437873125076,0.04312947392463684,0.09019499272108078,0.04900430515408516,0.06338062137365341,0.04841787368059158,0.07388731092214584,481,,,,,0.06376195698976517,5.54026985168457,254.74673461914062
10.0,96,,,0.006351947784423828,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,489,0.061789512634277344,12.223639488220215,3.7296104431152344,41.66287612915039,,,
,98,18.516155242919922,3.552978515625,,,,,0.9995623826980591,0.03035512939095497,0.049301836639642715,0.04328295961022377,0.09138088673353195,0.04925936087965965,0.06433193385601044,0.04847615957260132,0.07408665120601654,491,,,,,0.06376195698976517,5.5793609619140625,264.9022521972656
10.0,98,,,0.006447315216064453,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,499,0.062363386154174805,12.84013557434082,3.6862621307373047,39.895442962646484,,,
,100,18.941326141357422,3.5059967041015625,,,,,0.9995623826980591,0.030135594308376312,0.04967934265732765,0.04356025531888008,0.09248698502779007,0.049571551382541656,0.06524623930454254,0.04854350909590721,0.07426942884922028,501,,,,,0.06376195698976517,5.615652084350586,274.69244384765625
10.0,100,,,0.006378173828125,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,509,0.062468767166137695,13.414115905761719,3.6586341857910156,38.80830383300781,,,
,102,20.34438705444336,3.4374992847442627,,,,,0.9995623826980591,0.029719097539782524,0.05003780499100685,0.04348534718155861,0.09356003999710083,0.04973405972123146,0.06615091115236282,0.04860536381602287,0.07444015145301819,511,,,,,0.021253984421491623,5.641719818115234,281.94720458984375
10.0,102,,,0.006409406661987305,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,519,0.0621035099029541,14.477041244506836,3.5946245193481445,36.40203094482422,,,
,104,21.853740692138672,3.3755276203155518,,,,,0.9995623826980591,0.029662135988473892,0.05037941783666611,0.04369915649294853,0.09459708631038666,0.04997328296303749,0.06705909222364426,0.04864734783768654,0.0746149942278862,521,,,,,0.042507968842983246,5.688893795013428,295.5664978027344
10.0,104,,,0.006245851516723633,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,529,0.06343555450439453,15.731292724609375,3.532836437225342,34.22089385986328,,,
,106,22.959182739257812,3.321978807449341,,,,,0.9995623826980591,0.02948828600347042,0.050715986639261246,0.04370388761162758,0.09562575072050095,0.05022009462118149,0.06798018515110016,0.04870917648077011,0.07478633522987366,531,,,,,0.0,5.741880893707275,311.6500549316406
10.0,106,,,0.006276369094848633,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,539,0.0628058910369873,16.028911590576172,3.500023365020752,33.1162223815918,,,
,108,25.1488094329834,3.2532904148101807,,,,,0.9995623826980591,0.02934281714260578,0.05104171112179756,0.04390344396233559,0.09661124646663666,0.05048971623182297,0.06888458132743835,0.04879390820860863,0.07494796812534332,541,,,,,0.06376195698976517,5.757406711578369,316.5263977050781
10.0,108,,,0.006447315216064453,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,549,0.06222677230834961,17.09183692932129,3.45229434967041,31.5727481842041,,,
,110,25.12755012512207,3.201812982559204,,,,,0.9995623826980591,0.029330015182495117,0.051359597593545914,0.04396578669548035,0.09758585691452026,0.05073845013976097,0.06979788094758987,0.04885193333029747,0.07511261850595474,551,,,,,0.10626992583274841,5.813267707824707,334.7110900878906
10.0,110,,,0.006284236907958984,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,559,0.062131404876708984,17.878400802612305,3.40555477142334,30.131006240844727,,,
,112,27.76360511779785,3.1379942893981934,,,,,0.9995623826980591,0.02922496199607849,0.0516735203564167,0.04403088614344597,0.09852131456136703,0.051034603267908096,0.07070398330688477,0.04893830418586731,0.07527405023574829,561,,,,,0.08501593768596649,5.868208885192871,353.61505126953125
10.0,112,,,0.006441354751586914,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,569,0.06316566467285156,17.984691619873047,3.3629965782165527,28.875591278076172,,,
,114,28.231292724609375,3.080105781555176,,,,,0.9995623826980591,0.02898501791059971,0.051976028829813004,0.044099949300289154,0.09939038008451462,0.05124789848923683,0.07155856490135193,0.049017615616321564,0.07542330026626587,571,,,,,0.08501593768596649,5.9019880294799805,365.763916015625
10.0,114,,,0.006417989730834961,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,579,0.06304359436035156,18.941326141357422,3.322809934616089,27.73818588256836,,,
,116,30.442176818847656,3.0266435146331787,,,,,0.9995623826980591,0.028730429708957672,0.05226827412843704,0.04405903443694115,0.1002219021320343,0.051414962857961655,0.07239340990781784,0.04903660714626312,0.07557273656129837,581,,,,,0.12752391397953033,5.947881698608398,382.9412841796875
10.0,116,,,0.00637054443359375,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,589,0.06219744682312012,19.1751708984375,3.280153751373291,26.579858779907227,,,
,118,31.781461715698242,2.966118335723877,,,,,0.9995623826980591,0.028543684631586075,0.052552156150341034,0.044067561626434326,0.10104173421859741,0.051579635590314865,0.0732414722442627,0.04909349977970123,0.07572706788778305,591,,,,,0.10626992583274841,5.993500709533691,400.8152770996094
10.0,118,,,0.006418466567993164,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,599,0.06324219703674316,20.025508880615234,3.247612953186035,25.728849411010742,,,
,120,32.86564636230469,2.916675090789795,,,,,0.9995623826980591,0.028363894671201706,0.052822425961494446,0.0442332997918129,0.1018165871500969,0.05184176191687584,0.0740717276930809,0.049127496778964996,0.07588095217943192,601,,,,,0.14877788722515106,6.031466960906982,416.3253173828125
10.0,120,,,0.006594181060791016,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,609,0.06281137466430664,20.642005920410156,3.1773853302001953,23.983963012695312,,,
,122,34.119895935058594,2.8529582023620605,,,,,0.9995623826980591,0.028133230283856392,0.05308443680405617,0.044127095490694046,0.10258607566356659,0.05203564465045929,0.07490679621696472,0.049169447273015976,0.076036736369133,611,,,,,0.12752391397953033,6.064451694488525,430.28668212890625
10.0,122,,,0.0064923763275146484,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,619,0.06296801567077637,21.832483291625977,3.159076690673828,23.548845291137695,,,
