batches_per_epoch,epoch,full_train_acc,full_train_loss,fwd_time_in_epoch,learning_rate,len_train_ds,len_val_ds,paramnorm_embedding.weight,paramnorm_fc.bias,paramnorm_fc.weight,paramnorm_lstm.bias_hh_l0,paramnorm_lstm.bias_hh_l1,paramnorm_lstm.bias_ih_l0,paramnorm_lstm.bias_ih_l1,paramnorm_lstm.weight_hh_l0,paramnorm_lstm.weight_hh_l1,paramnorm_lstm.weight_ih_l0,paramnorm_lstm.weight_ih_l1,step,time_per_epoch,train_accuracy,train_loss,train_perplexity,val_accuracy,val_loss,val_perplexity
,18,1.2967686653137207,4.575173377990723,,,,,0.9931919574737549,0.058990154415369034,0.06421101838350296,0.06950418651103973,0.06752954423427582,0.06890462338924408,0.06644393503665924,0.06251249462366104,0.06284238398075104,0.05155088007450104,0.06278687715530396,91,,,,,0.7651434540748596,4.5949907302856445,98.98722076416016
10.0,18,,,0.011033296585083008,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,99,0.09864544868469238,1.1692177057266235,4.57961368560791,97.47673034667969,,,
,20,1.2542517185211182,4.5757951736450195,,,,,0.9931919574737549,0.05849558487534523,0.06398378312587738,0.06887301057577133,0.06689488887786865,0.06827308982610703,0.06583244353532791,0.06194525212049484,0.06227748841047287,0.051084671169519424,0.06222761794924736,101,,,,,0.8076514005661011,4.59389591217041,98.87889862060547
10.0,20,,,0.010034561157226562,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,109,0.09593391418457031,1.0416666269302368,4.581160545349121,97.62762451171875,,,
,22,1.1904761791229248,4.575682163238525,,,,,0.9931919574737549,0.057964880019426346,0.06379297375679016,0.06826867908239365,0.06626089662313461,0.06767281889915466,0.06522265076637268,0.061423029750585556,0.061719004064798355,0.0506373755633831,0.06167661398649216,111,,,,,0.8714133501052856,4.59349250793457,98.83901977539062
10.0,22,,,0.010639667510986328,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,119,0.09992790222167969,1.0204081535339355,4.579573631286621,97.47282409667969,,,
,24,1.1904761791229248,4.575562953948975,,,,,0.9931919574737549,0.0574377216398716,0.06367070972919464,0.06775394827127457,0.06568636745214462,0.0671633780002594,0.0646335557103157,0.061012495309114456,0.06119786202907562,0.050223153084516525,0.061178065836429596,121,,,,,0.8714133501052856,4.59548807144165,99.03646087646484
10.0,24,,,0.010203838348388672,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,129,0.09227633476257324,1.1904761791229248,4.579066276550293,97.42338562011719,,,
,26,1.1904761791229248,4.575182914733887,,,,,0.9931919574737549,0.056936848908662796,0.0636400356888771,0.06731583178043365,0.06513113528490067,0.06672169268131256,0.06407544016838074,0.060678452253341675,0.060708072036504745,0.04983961954712868,0.06071039289236069,131,,,,,0.8714133501052856,4.595396041870117,99.02734375
10.0,26,,,0.009876728057861328,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,139,0.0910191535949707,1.084183692932129,4.580125331878662,97.52661895751953,,,
,28,1.1479591131210327,4.57495641708374,,,,,0.9931919574737549,0.05646490678191185,0.06370989233255386,0.06696534901857376,0.06460867077112198,0.06637467443943024,0.06356444209814072,0.060453835874795914,0.060235749930143356,0.04949111491441727,0.060272492468357086,141,,,,,0.9139213562011719,4.5941162109375,98.90068817138672
10.0,28,,,0.008977174758911133,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,149,0.08435678482055664,1.0204081535339355,4.578385829925537,97.35711669921875,,,
,30,1.1692177057266235,4.574980735778809,,,,,0.9931919574737549,0.055925723165273666,0.06387493759393692,0.06684088706970215,0.06417791545391083,0.06624901294708252,0.06312236189842224,0.060499999672174454,0.059813208878040314,0.04920624569058418,0.05990712344646454,151,,,,,0.8926673531532288,4.5942606925964355,98.91497802734375
10.0,30,,,0.008768081665039062,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,159,0.0819852352142334,1.232993245124817,4.579069137573242,97.42366790771484,,,
,32,1.1692177057266235,4.575075626373291,,,,,0.9931919574737549,0.05545658618211746,0.06411074846982956,0.06670467555522919,0.06370769441127777,0.06610420346260071,0.06267324090003967,0.06052485853433609,0.0593884252011776,0.04893258213996887,0.059536952525377274,161,,,,,0.8926673531532288,4.593428611755371,98.83271026611328
10.0,32,,,0.010605812072753906,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,169,0.18406367301940918,0.977891206741333,4.580425262451172,97.55587768554688,,,
,34,1.1904761791229248,4.574466228485107,,,,,0.9931919574737549,0.05505109205842018,0.06441548466682434,0.06638452410697937,0.06314162909984589,0.06578084826469421,0.06216850504279137,0.0603225901722908,0.0589202456176281,0.04862837493419647,0.05910402536392212,171,,,,,0.8714133501052856,4.59113073348999,98.6058578491211
10.0,34,,,0.008762359619140625,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,179,0.0819551944732666,0.977891206741333,4.578437805175781,97.36217498779297,,,
,36,1.211734652519226,4.5748820304870605,,,,,0.9931919574737549,0.054633114486932755,0.06480590999126434,0.06623409688472748,0.06262972205877304,0.06562144309282303,0.06171511858701706,0.06032911688089371,0.05847741290926933,0.04837444797158241,0.05871066451072693,181,,,,,0.8501594066619873,4.592568874359131,98.74777221679688
10.0,36,,,0.010247468948364258,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,189,0.08835291862487793,0.9566326141357422,4.578990459442139,97.4159927368164,,,
,38,1.2542517185211182,4.574985980987549,,,,,0.9931919574737549,0.054226044565439224,0.0652700811624527,0.06614239513874054,0.062193311750888824,0.06551294773817062,0.06125134602189064,0.060385141521692276,0.05804852023720741,0.04814093932509422,0.05833646282553673,191,,,,,0.8076514005661011,4.5944414138793945,98.93285369873047
10.0,38,,,0.011056661605834961,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,199,0.09112906455993652,1.2542517185211182,4.578826904296875,97.40007019042969,,,
,40,1.4243197441101074,4.574365139007568,,,,,0.9931919574737549,0.05385285243391991,0.06579834967851639,0.06602919846773148,0.061753034591674805,0.06539054960012436,0.060738492757081985,0.06041622906923294,0.05760568007826805,0.0479135625064373,0.05793747678399086,201,,,,,0.7438894510269165,4.594506740570068,98.93932342529297
10.0,40,,,0.010204553604125977,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,209,0.08125162124633789,1.062925100326538,4.578114986419678,97.33074951171875,,,
,42,1.1479591131210327,4.574173927307129,,,,,0.9931919574737549,0.053452782332897186,0.06639166176319122,0.06599300354719162,0.061300553381443024,0.06534566730260849,0.06025607883930206,0.06055387854576111,0.05717320740222931,0.047717709094285965,0.057548023760318756,211,,,,,0.9139213562011719,4.595232963562012,99.01119232177734
10.0,42,,,0.010774612426757812,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,219,0.0863189697265625,1.1054421663284302,4.577933311462402,97.31307220458984,,,
,44,1.2967686653137207,4.57422399520874,,,,,0.9931919574737549,0.05304696410894394,0.06704683601856232,0.06587125360965729,0.06079627573490143,0.06519769132137299,0.059773433953523636,0.06058787181973457,0.056701499968767166,0.04751795157790184,0.05712549760937691,221,,,,,0.7651434540748596,4.593820095062256,98.87140655517578
10.0,44,,,0.010906219482421875,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,229,0.09017562866210938,1.1479592323303223,4.578298091888428,97.34857177734375,,,
,46,1.2967686653137207,4.573210716247559,,,,,0.9931919574737549,0.05265597999095917,0.0677681639790535,0.0656237080693245,0.06027224287390709,0.06491830945014954,0.05926556512713432,0.060465287417173386,0.05621904507279396,0.04731743410229683,0.05668244510889053,231,,,,,0.7651434540748596,4.5913872718811035,98.63115692138672
10.0,46,,,0.010830163955688477,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,239,0.09107494354248047,1.1479592323303223,4.577912330627441,97.31102752685547,,,
,48,1.2542517185211182,4.573793411254883,,,,,0.9931919574737549,0.05233408883213997,0.06857909262180328,0.06550054997205734,0.05977201834321022,0.06477836519479752,0.05880541726946831,0.06048082560300827,0.055759496986866,0.047153275460004807,0.0562722384929657,241,,,,,0.8076514005661011,4.592591762542725,98.75003051757812
10.0,48,,,0.009448051452636719,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,249,0.08545827865600586,1.1479592323303223,4.577596664428711,97.28031158447266,,,
,50,1.2967686653137207,4.573672771453857,,,,,0.9931919574737549,0.05199990049004555,0.0694810301065445,0.06526843458414078,0.0591912567615509,0.06451094150543213,0.058330196887254715,0.06041458621621132,0.05527637526392937,0.046986181288957596,0.055840376764535904,251,,,,,0.7651434540748596,4.5926194190979,98.75276947021484
10.0,50,,,0.00973820686340332,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,259,0.08520126342773438,1.1692177057266235,4.577893257141113,97.30917358398438,,,
,52,1.1904761791229248,4.573929309844971,,,,,0.9931919574737549,0.05162715166807175,0.07046645879745483,0.06536511331796646,0.05873914435505867,0.06457872688770294,0.05783399939537048,0.06068631261587143,0.054842688143253326,0.04687574878334999,0.055464114993810654,261,,,,,0.8714133501052856,4.595271110534668,99.01497650146484
10.0,52,,,0.009249687194824219,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,269,0.08312511444091797,1.1904761791229248,4.577824115753174,97.30244445800781,,,
,54,1.2329931259155273,4.574040412902832,,,,,0.9931919574737549,0.05126481130719185,0.07152078300714493,0.06484482437372208,0.05819287151098251,0.06402420997619629,0.057237111032009125,0.060382477939128876,0.05432650074362755,0.046729251742362976,0.05498829856514931,271,,,,,0.8501594066619873,4.594275951385498,98.9164810180664
10.0,54,,,0.009389162063598633,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,279,0.08362221717834473,0.9991496801376343,4.577259540557861,97.24752044677734,,,
,56,1.1904761791229248,4.573210716247559,,,,,0.9931919574737549,0.05101682245731354,0.07274443656206131,0.06425424665212631,0.05760417506098747,0.06338051706552505,0.056654758751392365,0.06004898622632027,0.053801678121089935,0.04659751430153847,0.05450285226106644,281,,,,,0.8714133501052856,4.591796398162842,98.67151641845703
10.0,56,,,0.00961756706237793,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,289,0.08466076850891113,1.3392856121063232,4.575754165649414,97.10124206542969,,,
,58,1.2967686653137207,4.572588920593262,,,,,0.9931919574737549,0.0507880263030529,0.07415600121021271,0.0645006075501442,0.05711665749549866,0.06360018998384476,0.05618180334568024,0.06044580042362213,0.053358905017375946,0.0465419627726078,0.05412626266479492,291,,,,,0.7651434540748596,4.591151237487793,98.6078872680664
10.0,58,,,0.009618997573852539,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,299,0.08350372314453125,1.2967686653137207,4.576114654541016,97.1362533569336,,,
,60,1.2967686653137207,4.573265075683594,,,,,0.9931919574737549,0.05054812878370285,0.07561147958040237,0.06530603021383286,0.056711602956056595,0.06439656764268875,0.055838488042354584,0.061268653720617294,0.05298518389463425,0.046530432999134064,0.05382157862186432,301,,,,,0.7651434540748596,4.593838214874268,98.87319946289062
10.0,60,,,0.009469747543334961,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,309,0.07549142837524414,1.2967686653137207,4.575784683227539,97.10420227050781,,,
,62,1.2967686653137207,4.572692394256592,,,,,0.9931919574737549,0.05028996989130974,0.07702205330133438,0.06534238159656525,0.056216951459646225,0.06439751386642456,0.05534432828426361,0.061477240175008774,0.05254395306110382,0.04647822305560112,0.053432170301675797,311,,,,,0.7651434540748596,4.594217777252197,98.91072845458984
10.0,62,,,0.009776592254638672,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,319,0.07707929611206055,1.2967686653137207,4.575791835784912,97.10489654541016,,,
,64,1.2967686653137207,4.572382926940918,,,,,0.9931919574737549,0.050051458179950714,0.07844478636980057,0.06517279893159866,0.05570182204246521,0.06415261328220367,0.05478483811020851,0.0615704208612442,0.052070893347263336,0.04643486440181732,0.05302088335156441,321,,,,,0.7651434540748596,4.594569206237793,98.94549560546875
10.0,64,,,0.010777711868286133,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,329,0.18173742294311523,1.2967686653137207,4.575301170349121,97.05726623535156,,,
,66,1.2542517185211182,4.571982383728027,,,,,0.9931919574737549,0.04986770823597908,0.0800161063671112,0.06470789015293121,0.05515950545668602,0.06361544132232666,0.05422383174300194,0.06135537475347519,0.05159047245979309,0.046385906636714935,0.05259763076901436,331,,,,,0.8076514005661011,4.593201160430908,98.81022644042969
10.0,66,,,0.009649991989135742,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,339,0.07575273513793945,1.2542517185211182,4.574850082397461,97.01349639892578,,,
,68,1.2542517185211182,4.572103023529053,,,,,0.9931919574737549,0.04968978837132454,0.08179502934217453,0.06523022800683975,0.0547332726418972,0.06412234157323837,0.05389929562807083,0.0620250441133976,0.05119335278868675,0.04642471298575401,0.05227690190076828,341,,,,,0.8076514005661011,4.594645977020264,98.9531021118164
10.0,68,,,0.009572029113769531,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,349,0.07528233528137207,1.2542517185211182,4.574751377105713,97.00391387939453,,,
,70,1.2542517185211182,4.572053909301758,,,,,0.9931919574737549,0.04953039065003395,0.08364070951938629,0.0658811703324318,0.05428997054696083,0.06472047418355942,0.05354364961385727,0.06278751790523529,0.050780344754457474,0.04647117480635643,0.05194426700472832,351,,,,,0.8076514005661011,4.594892501831055,98.97749328613281
10.0,70,,,0.010975122451782227,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,359,0.0868375301361084,1.2542517185211182,4.575503349304199,97.07688903808594,,,
,72,1.2542517185211182,4.571682453155518,,,,,0.9931919574737549,0.049395885318517685,0.0855209231376648,0.06557395309209824,0.05367662012577057,0.06434047967195511,0.05296305567026138,0.06283482909202576,0.050293564796447754,0.04647524654865265,0.05152701586484909,361,,,,,0.8076514005661011,4.592568397521973,98.74772644042969
10.0,72,,,0.009815216064453125,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,369,0.07764434814453125,1.2542517185211182,4.574355125427246,96.96549224853516,,,
,74,1.2967686653137207,4.571929931640625,,,,,0.9931919574737549,0.04931410402059555,0.08761624246835709,0.06539002060890198,0.05314771831035614,0.06412611901760101,0.05242349952459335,0.06298153847455978,0.04985370114445686,0.04650137946009636,0.05115463584661484,371,,,,,0.7651434540748596,4.591871738433838,98.678955078125
10.0,74,,,0.010570764541625977,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,379,0.07942438125610352,1.2967686653137207,4.575189590454102,97.04643249511719,,,
,76,1.2967686653137207,4.5718793869018555,,,,,0.9931919574737549,0.04935622960329056,0.08998718112707138,0.06571771949529648,0.05269366875290871,0.06442052870988846,0.05193980038166046,0.06362342834472656,0.04943966865539551,0.04658979922533035,0.0508221760392189,381,,,,,0.7651434540748596,4.592027187347412,98.69429016113281
10.0,76,,,0.010123491287231445,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,389,0.11081790924072266,1.2967686653137207,4.5746307373046875,96.9922103881836,,,
,78,1.2967686653137207,4.570662498474121,,,,,0.9931919574737549,0.049477748572826385,0.09254913777112961,0.0665111094713211,0.05227060616016388,0.06517000496387482,0.051509518176317215,0.06451615691184998,0.04905038699507713,0.046685777604579926,0.050518948584795,391,,,,,0.7651434540748596,4.5921406745910645,98.70549774169922
10.0,78,,,0.011162757873535156,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,399,0.09294295310974121,1.360544204711914,4.573747634887695,96.90660095214844,,,
,80,1.1904761791229248,4.570333957672119,,,,,0.9931919574737549,0.049604061990976334,0.09508489072322845,0.06780919432640076,0.05189471319317818,0.06643354147672653,0.05120816454291344,0.06571169942617416,0.04868616536259651,0.04681843891739845,0.050255075097084045,401,,,,,0.8714133501052856,4.593628406524658,98.85245513916016
10.0,80,,,0.01082468032836914,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,409,0.0930943489074707,0.9141156673431396,4.573102951049805,96.84414672851562,,,
,82,1.318027138710022,4.570707321166992,,,,,0.9931919574737549,0.049713537096977234,0.09745752811431885,0.06923258304595947,0.05150170996785164,0.06779735535383224,0.050879985094070435,0.06706604361534119,0.04834030196070671,0.04695778712630272,0.050035618245601654,411,,,,,0.7651434540748596,4.59566593170166,99.05406951904297
10.0,82,,,0.010263919830322266,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,419,0.09242868423461914,0.977891206741333,4.573062896728516,96.84027099609375,,,
,84,1.1479591131210327,4.5704264640808105,,,,,0.9931919574737549,0.049813516438007355,0.09964250773191452,0.06961783021688461,0.05098186060786247,0.06810570508241653,0.05040513724088669,0.06782401353120804,0.04792610555887222,0.04709388688206673,0.049741219729185104,421,,,,,0.9139213562011719,4.595754623413086,99.0628662109375
10.0,84,,,0.009780645370483398,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,429,0.08956050872802734,1.1479592323303223,4.573166370391846,96.85028839111328,,,
,86,1.2967686653137207,4.570078372955322,,,,,0.9931919574737549,0.050002649426460266,0.10200799256563187,0.06961636245250702,0.05045604705810547,0.06801368296146393,0.04988716542720795,0.06835679709911346,0.0474921353161335,0.04723447561264038,0.04942107945680618,431,,,,,0.7651434540748596,4.594853401184082,98.97362518310547
10.0,86,,,0.009520292282104492,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,439,0.08914518356323242,1.1479592323303223,4.572330474853516,96.76936340332031,,,
,88,1.4030611515045166,4.569766998291016,,,,,0.9931919574737549,0.05034758895635605,0.1049402505159378,0.07116594165563583,0.05016336962580681,0.06954888254404068,0.04961785301566124,0.06988626718521118,0.047188352793455124,0.047419194132089615,0.049251262098550797,441,,,,,0.701381504535675,4.595089912414551,98.99703216552734
10.0,88,,,0.00954437255859375,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,449,0.08752632141113281,1.1904761791229248,4.572563171386719,96.79188537597656,,,
,90,1.3392857313156128,4.569966793060303,,,,,0.9931919574737549,0.050803519785404205,0.10798731446266174,0.07255993783473969,0.049817681312561035,0.07092070579528809,0.049306001514196396,0.07120020687580109,0.04687205329537392,0.04756394773721695,0.04905629903078079,451,,,,,0.7651434540748596,4.594683647155762,98.95681762695312
10.0,90,,,0.009485244750976562,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,459,0.08641576766967773,1.211734652519226,4.573142051696777,96.84793090820312,,,
,92,1.1904761791229248,4.569838047027588,,,,,0.9931919574737549,0.051249898970127106,0.11081279814243317,0.07354756444692612,0.04939008504152298,0.07187336683273315,0.048907339572906494,0.07233981043100357,0.04652003198862076,0.047712501138448715,0.048818495124578476,461,,,,,0.8714133501052856,4.595082759857178,98.99633026123047
10.0,92,,,0.008898019790649414,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,469,0.08237910270690918,1.1904761791229248,4.572572708129883,96.79280090332031,,,
,94,1.1904761791229248,4.569409370422363,,,,,0.9931919574737549,0.051845815032720566,0.11386411637067795,0.07441136986017227,0.04892437160015106,0.07270628213882446,0.04848776385188103,0.0734497532248497,0.046158917248249054,0.04786217212677002,0.04859389364719391,471,,,,,0.8714133501052856,4.595304012298584,99.01822662353516
10.0,94,,,0.00937652587890625,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,479,0.08446955680847168,1.062925100326538,4.571984767913818,96.73591613769531,,,
,96,1.3392857313156128,4.569115161895752,,,,,0.9931919574737549,0.05263333022594452,0.11719244718551636,0.07628420740365982,0.04871086776256561,0.07453256845474243,0.048286084085702896,0.07513301819562912,0.04591301456093788,0.048041097819805145,0.048492953181266785,481,,,,,0.5951115489006042,4.5973663330078125,99.22264862060547
10.0,96,,,0.009519338607788086,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,489,0.22538971900939941,1.3818026781082153,4.571301460266113,96.66983795166016,,,
,98,1.2542517185211182,4.568727493286133,,,,,0.9931919574737549,0.05341776832938194,0.12040229141712189,0.07766014337539673,0.04848986864089966,0.07586465775966644,0.04806053638458252,0.07656575739383698,0.045681651681661606,0.04823658615350723,0.04840207099914551,491,,,,,0.8076514005661011,4.598361968994141,99.32148742675781
10.0,98,,,0.009520769119262695,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,499,0.08215808868408203,1.2542517185211182,4.571014404296875,96.64208984375,,,
,100,1.2542517185211182,4.568554401397705,,,,,0.9931919574737549,0.05428754910826683,0.12355375289916992,0.07912842929363251,0.04823124781250954,0.07732351124286652,0.047809671610593796,0.0781552791595459,0.04542902112007141,0.04845225065946579,0.0483168289065361,501,,,,,0.8076514005661011,4.5984930992126465,99.33451080322266
10.0,100,,,0.009331464767456055,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,509,0.08290290832519531,1.2542517185211182,4.571896553039551,96.72737884521484,,,
,102,1.2542517185211182,4.568123817443848,,,,,0.9931919574737549,0.05529370903968811,0.12675920128822327,0.07972650229930878,0.04773743450641632,0.07788536697626114,0.04735115170478821,0.07922031730413437,0.045063406229019165,0.0486595444381237,0.04812237247824669,511,,,,,0.8076514005661011,4.59677267074585,99.16375732421875
10.0,102,,,0.00915837287902832,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,519,0.08325862884521484,1.2542517185211182,4.5704803466796875,96.59049224853516,,,
,104,1.4243197441101074,4.567699432373047,,,,,0.9931919574737549,0.056728295981884,0.13061287999153137,0.08109711110591888,0.047458551824092865,0.07920867204666138,0.04705963283777237,0.08066936582326889,0.044789478182792664,0.04888751357793808,0.04803507402539253,521,,,,,0.7226354479789734,4.595775127410889,99.06489562988281
10.0,104,,,0.008836984634399414,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,529,0.08222746849060059,1.2967686653137207,4.569634437561035,96.50882720947266,,,
,106,1.2542517185211182,4.567096710205078,,,,,0.9931919574737549,0.05852743983268738,0.13485217094421387,0.08366578072309494,0.047497060149908066,0.08177223801612854,0.04710705950856209,0.0828341394662857,0.044695012271404266,0.049160610884428024,0.04811752215027809,531,,,,,0.8076514005661011,4.596415996551514,99.12840270996094
10.0,106,,,0.008614063262939453,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,539,0.08051300048828125,1.169217586517334,4.569706439971924,96.5157699584961,,,
,108,1.1904761791229248,4.566583633422852,,,,,0.9931919574737549,0.06015601381659508,0.13844041526317596,0.08615552634000778,0.04746405407786369,0.08425577729940414,0.047136008739471436,0.08515758067369461,0.0446186438202858,0.04946791008114815,0.04822620749473572,541,,,,,0.8714133501052856,4.597997188568115,99.28527069091797
10.0,108,,,0.008659601211547852,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,549,0.08089494705200195,1.3818026781082153,4.569327354431152,96.47918701171875,,,
,110,1.2755101919174194,4.566514015197754,,,,,0.9931919574737549,0.061555370688438416,0.14133943617343903,0.08726191520690918,0.04711495712399483,0.08533415198326111,0.046836644411087036,0.08676429092884064,0.044395580887794495,0.049748554825782776,0.048207636922597885,551,,,,,0.7651434540748596,4.597415924072266,99.22756958007812
10.0,110,,,0.008801698684692383,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,,559,0.08084774017333984,1.1267006397247314,4.569207191467285,96.46759796142578,,,
