batches_per_epoch,epoch,full_train_acc,full_train_loss,fwd_time_in_epoch,learning_rate,len_train_ds,len_val_ds,paramnorm_transformer.decoder.blocks.0.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.0.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.0.ffn_norm.bias,paramnorm_transformer.decoder.blocks.0.ffn_norm.weight,paramnorm_transformer.decoder.blocks.0.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.0.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.0.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.0.self_attn_norm.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.0.weight,paramnorm_transformer.decoder.blocks.1.ffn.ffn.2.weight,paramnorm_transformer.decoder.blocks.1.ffn_norm.bias,paramnorm_transformer.decoder.blocks.1.ffn_norm.weight,paramnorm_transformer.decoder.blocks.1.self_attn.Wo.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.0.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.1.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.2.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wk.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wq.weight,paramnorm_transformer.decoder.blocks.1.self_attn.attn_heads.3.Wv.weight,paramnorm_transformer.decoder.blocks.1.self_attn_norm.bias,paramnorm_transformer.decoder.blocks.1.self_attn_norm.weight,paramnorm_transformer.embedding.weight,paramnorm_transformer.linear.weight,step,time_per_epoch,train_accuracy,train_loss,train_perplexity,val_accuracy,val_loss,val_perplexity
2.0,0,,,0.0157315731048584,0.0,384.0,577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.08196473121643066,0.0,5.3387770652771,208.2578887939453,,,
,2,0.78125,5.063370704650879,,,,,0.051126282662153244,0.025553742423653603,0.0005221193423494697,0.9999819397926331,0.050879355520009995,0.05089456960558891,0.05063521862030029,0.05161508917808533,0.05076942965388298,0.05086665228009224,0.05069359391927719,0.05131415277719498,0.05095801129937172,0.051203951239585876,0.05066097155213356,0.05112019553780556,0.05068561062216759,0.0005145997856743634,0.9999627470970154,0.05129135027527809,0.02552638202905655,0.0005245967186056077,0.9997584819793701,0.05080617591738701,0.05046747624874115,0.05120132863521576,0.0509810671210289,0.05108296126127243,0.051267124712467194,0.05071348324418068,0.0514136366546154,0.051075831055641174,0.05096375197172165,0.05073232203722,0.05086499825119972,0.050486136227846146,0.0005265392828732729,0.9999822974205017,1.0006792545318604,0.05086321011185646,3,,,,,1.7331022024154663,5.099025726318359,163.8621826171875
2.0,2,,,0.0066814422607421875,0.00019999999494757503,384.0,577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.11348795890808105,0.0,5.241321086883545,188.91952514648438,,,
,4,2.6041667461395264,4.739100456237793,,,,,0.051136262714862823,0.025577839463949203,0.0012761986581608653,0.9999217391014099,0.0508815236389637,0.05089243873953819,0.05063217133283615,0.05159275606274605,0.05076991021633148,0.050863295793533325,0.050697267055511475,0.05131789296865463,0.05096249654889107,0.05120214447379112,0.05065789818763733,0.05111493542790413,0.05070468410849571,0.0012616448802873492,0.9998891949653625,0.05129890888929367,0.025545669719576836,0.0012817630777135491,0.9995055198669434,0.050806306302547455,0.05047120526432991,0.05120696499943733,0.05099479854106903,0.05108151212334633,0.05127158388495445,0.05072018876671791,0.05141669884324074,0.05108046531677246,0.050976939499378204,0.05074965953826904,0.05088193714618683,0.05049532279372215,0.0012894326355308294,0.999935507774353,1.0005877017974854,0.05085934326052666,5,,,,,3.119584083557129,4.840938091278076,126.58804321289062
2.0,4,,,0.0070993900299072266,0.00039999998989515007,384.0,577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.1114206314086914,0.5208333730697632,4.9856414794921875,146.29739379882812,,,
,6,4.9479169845581055,4.430272579193115,,,,,0.05116668716073036,0.025639865547418594,0.002277716062963009,0.9997778534889221,0.0509008914232254,0.05090244114398956,0.050639864057302475,0.05157695338129997,0.050782982259988785,0.050871822983026505,0.050717465579509735,0.05133238062262535,0.05098023638129234,0.051210951060056686,0.050670426338911057,0.05112224817276001,0.05074970796704292,0.0022509265691041946,0.9997570514678955,0.05132453143596649,0.025600602850317955,0.002315125660970807,0.9993743300437927,0.05082419887185097,0.050486885011196136,0.051222365349531174,0.051033154129981995,0.05108785629272461,0.05128932371735573,0.05074269324541092,0.05143545940518379,0.051099423319101334,0.051010631024837494,0.05078532546758652,0.05091877281665802,0.05052182823419571,0.0023020831868052483,0.9998148679733276,1.0004522800445557,0.050885315984487534,7,,,,,3.2928943634033203,4.597269535064697,99.21304321289062
2.0,6,,,0.00655674934387207,0.0006000000284984708,384.0,577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.07961606979370117,3.3854167461395264,4.667817115783691,106.465087890625,,,
,8,4.9479169845581055,4.184805870056152,,,,,0.051222942769527435,0.025750044733285904,0.003391848411411047,0.9995452761650085,0.050944890826940536,0.05093124508857727,0.050667889416217804,0.05158132687211037,0.05081969127058983,0.05090360343456268,0.05076424404978752,0.05136904492974281,0.0510215200483799,0.05124135687947273,0.050708554685115814,0.05115174874663353,0.05082159489393234,0.003358268877491355,0.9995549917221069,0.05137214809656143,0.025700561702251434,0.0035773294512182474,0.9994891881942749,0.05086572840809822,0.05052642524242401,0.05126100778579712,0.05109919607639313,0.05111463740468025,0.051331643015146255,0.05078497901558876,0.0514809750020504,0.051142074167728424,0.05107395723462105,0.05084938183426857,0.05098642408847809,0.05057396739721298,0.003436085069552064,0.9995995759963989,1.0002719163894653,0.05095924064517021,9,,,,,3.119584083557129,4.38933801651001,80.58705139160156
2.0,8,,,0.006522417068481445,0.0007999999797903001,384.0,577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.11390113830566406,4.6875,4.377104759216309,79.60721588134766,,,
,10,5.46875,3.9901607036590576,,,,,0.05129941925406456,0.02590087242424488,0.004481251817196608,0.9992772340774536,0.051014162600040436,0.050984736531972885,0.05071956664323807,0.05161052197217941,0.050886403769254684,0.05096549913287163,0.05083618685603142,0.05143161490559578,0.05108797177672386,0.051292888820171356,0.05077333375811577,0.051204364746809006,0.05092015862464905,0.004451553337275982,0.9993110299110413,0.051435425877571106,0.025838136672973633,0.004996367730200291,0.9999114871025085,0.050930168479681015,0.05059056729078293,0.05132346600294113,0.05118725076317787,0.051167283207178116,0.051400672644376755,0.050843495875597,0.051554709672927856,0.05120934918522835,0.05116434767842293,0.05094006657600403,0.051083486527204514,0.05065346136689186,0.004542669281363487,0.9993457198143005,1.0000598430633545,0.05109328404068947,11,,,,,1.2131716012954712,4.207016944885254,67.1559066772461
