batches_per_epoch,epoch,full_train_acc,full_train_loss,fwd_time_in_epoch,learning_rate,len_train_ds,len_val_ds,paramnorm_embedding.weight,paramnorm_mlp.1.bias,paramnorm_mlp.1.weight,paramnorm_mlp.3.bias,paramnorm_mlp.3.weight,paramnorm_mlp.5.bias,paramnorm_mlp.5.weight,step,time_per_epoch,train_accuracy,train_loss,train_perplexity,val_accuracy,val_loss,val_perplexity
10.0,0,,,0.020418405532836914,0.0,4704.0,4705.0,,,,,,,,9,0.18822598457336426,0.21258503198623657,5.472903728485107,238.1507110595703,,,
,2,1.0204081535339355,5.399813175201416,,,,,0.9948509931564331,0.026379462331533432,0.0265074223279953,0.027196604758501053,0.02570648305118084,0.03594719246029854,0.03646158427000046,11,,,,,1.041445255279541,5.404417991638184,222.38674926757812
10.0,2,,,0.07947564125061035,0.0010000000474974513,4704.0,4705.0,,,,,,,,19,0.6669042110443115,1.1054421663284302,5.328807353973389,206.19190979003906,,,
,4,1.1479592323303223,4.9431071281433105,,,,,0.9948509931564331,0.02920278161764145,0.027168644592165947,0.03111860901117325,0.027445469051599503,0.037143729627132416,0.03835957124829292,21,,,,,0.9139213562011719,4.957419395446777,142.22628784179688
10.0,4,,,0.05617022514343262,0.0010000000474974513,4704.0,4705.0,,,,,,,,29,0.6156201362609863,1.1479591131210327,4.836615085601807,126.04198455810547,,,
,6,1.1904761791229248,4.592620849609375,,,,,0.9948509931564331,0.03453139588236809,0.02851557731628418,0.03592650219798088,0.030965575948357582,0.03923944756388664,0.0413721427321434,31,,,,,0.8714134097099304,4.626055717468262,102.11051940917969
10.0,6,,,0.04419136047363281,0.0010000000474974513,4704.0,4705.0,,,,,,,,39,0.2689073085784912,0.9991496205329895,4.598173141479492,99.302734375,,,
,8,1.1904761791229248,4.575511455535889,,,,,0.9948509931564331,0.038229476660490036,0.029510969296097755,0.03863367438316345,0.03318048641085625,0.040491994470357895,0.04350621998310089,41,,,,,0.8714134097099304,4.604979038238525,99.98088836669922
10.0,8,,,0.05860257148742676,0.0010000000474974513,4704.0,4705.0,,,,,,,,49,0.5655238628387451,0.9566325545310974,4.5875372886657715,98.25216674804688,,,
,10,1.211734652519226,4.571846008300781,,,,,0.9948509931564331,0.03922295197844505,0.029915429651737213,0.039588019251823425,0.03389307111501694,0.04111659526824951,0.04452900588512421,51,,,,,0.8501594066619873,4.60443115234375,99.9261245727539
10.0,10,,,0.02664470672607422,0.0010000000474974513,4704.0,4705.0,,,,,,,,59,0.26297640800476074,1.232993245124817,4.586592197418213,98.15935516357422,,,
,12,1.46683669090271,4.564134120941162,,,,,0.9948509931564331,0.03875160217285156,0.030073871836066246,0.039787933230400085,0.03403559327125549,0.04131075739860535,0.04500564560294151,61,,,,,0.6163655519485474,4.607307434082031,100.21395111083984
10.0,12,,,0.03969383239746094,0.0010000000474974513,4704.0,4705.0,,,,,,,,69,0.23279881477355957,1.1054422855377197,4.575102806091309,97.03801727294922,,,
,14,1.3818026781082153,4.562559127807617,,,,,0.9948509931564331,0.03765708580613136,0.03019230253994465,0.03972025588154793,0.034061722457408905,0.04134022071957588,0.045275140553712845,71,,,,,0.701381504535675,4.611389636993408,100.62388610839844
10.0,14,,,0.048675537109375,0.0010000000474974513,4704.0,4705.0,,,,,,,,79,0.27048373222351074,1.0841835737228394,4.570342063903809,96.57714080810547,,,
,16,2.465986490249634,4.555813789367676,,,,,0.9948509931564331,0.03638280928134918,0.03035837784409523,0.03953545540571213,0.034149836748838425,0.04143683239817619,0.04550415650010109,81,,,,,0.25504782795906067,4.6190619468688965,101.39887237548828
10.0,16,,,0.05095195770263672,0.0010000000474974513,4704.0,4705.0,,,,,,,,89,0.6504216194152832,1.8069727420806885,4.563784122467041,95.94586181640625,,,
,18,1.1692177057266235,4.549149513244629,,,,,0.9948509931564331,0.03504588082432747,0.0306002926081419,0.03928416967391968,0.034344058483839035,0.04146581515669823,0.04577401652932167,91,,,,,0.9776833057403564,4.616542816162109,101.14375305175781
10.0,18,,,0.025098562240600586,0.0010000000474974513,4704.0,4705.0,,,,,,,,99,0.24916648864746094,1.8069727420806885,4.555606365203857,95.16444396972656,,,
,20,2.444727897644043,4.543399333953857,,,,,0.9948509931564331,0.03390014171600342,0.03094525635242462,0.03900294750928879,0.034684743732213974,0.04147247225046158,0.04615766555070877,101,,,,,0.17003187537193298,4.624089241027832,101.909912109375
10.0,20,,,0.035570383071899414,0.0010000000474974513,4704.0,4705.0,,,,,,,,109,0.24896907806396484,1.7857143878936768,4.549658298492432,94.6000747680664,,,
,22,1.2967686653137207,4.537032604217529,,,,,0.9948509931564331,0.03299969062209129,0.031389154493808746,0.03875812888145447,0.035166703164577484,0.04149869084358215,0.046692587435245514,111,,,,,0.7226355075836182,4.632164478302002,102.73619079589844
10.0,22,,,0.04519939422607422,0.0010000000474974513,4704.0,4705.0,,,,,,,,119,0.24390435218811035,1.5731292963027954,4.543624401092529,94.03099060058594,,,
,24,2.1258504390716553,4.5279717445373535,,,,,0.9948509931564331,0.03230281174182892,0.031922075897455215,0.0385797880589962,0.03577595204114914,0.041567761451005936,0.04739265516400337,121,,,,,0.2975558042526245,4.6370930671691895,103.24378967285156
10.0,24,,,0.05304241180419922,0.0010000000474974513,4704.0,4705.0,,,,,,,,129,0.3315098285675049,2.3171768188476562,4.535984516143799,93.31533813476562,,,
