batches_per_epoch,epoch,full_train_acc,full_train_loss,fwd_time_in_epoch,learning_rate,len_train_ds,len_val_ds,paramnorm_embedding.weight,paramnorm_mlp.0.bias,paramnorm_mlp.0.weight,paramnorm_mlp.3.bias,paramnorm_mlp.3.weight,paramnorm_mlp.6.bias,paramnorm_mlp.6.weight,step,time_per_epoch,train_accuracy,train_loss,train_perplexity,val_accuracy,val_loss,val_perplexity
14.0,24,,,0.008362770080566406,0.0010000000474974513,6795.0,4530.0,,,,,,,,181,0.06648397445678711,0.7505519390106201,5.646742820739746,283.3669738769531,,,
,26,0.6622517108917236,5.6431169509887695,,,,,0.9951224327087402,0.025014176964759827,0.023895137012004852,0.038411762565374374,0.03608464449644089,0.04730699583888054,0.03607941418886185,183,,,,,0.6401765942573547,5.643303394317627,282.39404296875
14.0,26,,,0.008456707000732422,0.0010000000474974513,6795.0,4530.0,,,,,,,,195,0.06858468055725098,0.6622517108917236,5.641613006591797,281.9170837402344,,,
,28,0.647534966468811,5.638027667999268,,,,,0.9951224327087402,0.02515464276075363,0.023895129561424255,0.039174411445856094,0.03608499467372894,0.04971728473901749,0.036082662642002106,197,,,,,0.6401765942573547,5.638442039489746,281.0245666503906
14.0,28,,,0.008354902267456055,0.0010000000474974513,6795.0,4530.0,,,,,,,,209,0.06773853302001953,0.6328182816505432,5.636591911315918,280.5050964355469,,,
,30,0.647534966468811,5.632771015167236,,,,,0.9951224327087402,0.025315986946225166,0.023895137012004852,0.04005381837487221,0.036085423082113266,0.05236246809363365,0.03608649969100952,211,,,,,0.6622516512870789,5.633418560028076,279.6163635253906
14.0,30,,,0.008385181427001953,0.0010000000474974513,6795.0,4530.0,,,,,,,,223,0.0685124397277832,0.7064018249511719,5.631309509277344,279.0272521972656,,,
,32,0.6622517108917236,5.627339839935303,,,,,0.9951224327087402,0.02550036460161209,0.023895155638456345,0.0410514734685421,0.03608594089746475,0.05520905181765556,0.03609096258878708,225,,,,,0.6622516512870789,5.628230094909668,278.16937255859375
14.0,32,,,0.008535146713256836,0.0010000000474974513,6795.0,4530.0,,,,,,,,237,0.19331765174865723,0.6769683957099915,5.625811576843262,277.4974060058594,,,
,34,0.6622517108917236,5.621723651885986,,,,,0.9951224327087402,0.02571035362780094,0.02389518916606903,0.042168136686086655,0.0360865518450737,0.05823805555701256,0.03609609976410866,239,,,,,0.6622516512870789,5.622866153717041,276.6812744140625
14.0,34,,,0.008299112319946289,0.0010000000474974513,6795.0,4530.0,,,,,,,,251,0.06650543212890625,0.6622517108917236,5.619933605194092,275.8710632324219,,,
,36,0.6622517108917236,5.615907669067383,,,,,0.9951224327087402,0.02594868838787079,0.02389523759484291,0.04340856522321701,0.0360872708261013,0.061420660465955734,0.03610197454690933,253,,,,,0.6622516512870789,5.617318630218506,275.1506042480469
14.0,36,,,0.00834965705871582,0.0010000000474974513,6795.0,4530.0,,,,,,,,265,0.06736087799072266,0.6181015968322754,5.61408805847168,274.2631530761719,,,
,38,0.6622517108917236,5.60988187789917,,,,,0.9951224327087402,0.026218803599476814,0.023895306512713432,0.04477211460471153,0.036088112741708755,0.0647352933883667,0.036108650267124176,267,,,,,0.6622516512870789,5.611568927764893,273.5731201171875
14.0,38,,,0.008298397064208984,0.0010000000474974513,6795.0,4530.0,,,,,,,,279,0.06595540046691895,0.6916850805282593,5.607969284057617,272.5901184082031,,,
,40,0.6622517108917236,5.603625297546387,,,,,0.9951224327087402,0.026523960754275322,0.023895395919680595,0.04626406356692314,0.03608909994363785,0.0681610256433487,0.036116208881139755,281,,,,,0.6622516512870789,5.605602741241455,271.94580078125
14.0,40,,,0.008378982543945312,0.0010000000474974513,6795.0,4530.0,,,,,,,,293,0.06650876998901367,0.7947020530700684,5.601581573486328,270.8544616699219,,,
,42,0.6622517108917236,5.597110748291016,,,,,0.9951224327087402,0.02686948888003826,0.023895500227808952,0.0478939563035965,0.03609023988246918,0.07168015092611313,0.03612475469708443,295,,,,,0.6622516512870789,5.59939432144165,270.2626647949219
14.0,42,,,0.008368730545043945,0.0010000000474974513,6795.0,4530.0,,,,,,,,307,0.06587409973144531,0.6769683957099915,5.59498405456543,269.0733642578125,,,
,44,0.6622517108917236,5.59031867980957,,,,,0.9951224327087402,0.02726125344634056,0.0238956306129694,0.04965820163488388,0.03609156608581543,0.07527662813663483,0.03613436222076416,309,,,,,0.6622516512870789,5.592924118041992,268.5196533203125
14.0,44,,,0.008363008499145508,0.0010000000474974513,6795.0,4530.0,,,,,,,,321,0.06635522842407227,0.6916850805282593,5.588366508483887,267.2986145019531,,,
,46,0.6622517108917236,5.583225727081299,,,,,0.9951224327087402,0.027702318504452705,0.023895781487226486,0.05155505985021591,0.0360930860042572,0.0789346694946289,0.03614509850740433,323,,,,,0.6622516512870789,5.586172103881836,266.71270751953125
14.0,46,,,0.008290529251098633,0.0010000000474974513,6795.0,4530.0,,,,,,,,335,0.06618905067443848,0.7505519390106201,5.581088066101074,265.36016845703125,,,
,48,0.6622517108917236,5.575803279876709,,,,,0.9951224327087402,0.0281989723443985,0.02389596216380596,0.05358870327472687,0.036094844341278076,0.0826413482427597,0.03615709766745567,337,,,,,0.6622516512870789,5.579107761383057,264.835205078125
14.0,48,,,0.008366584777832031,0.0010000000474974513,6795.0,4530.0,,,,,,,,349,0.06670165061950684,0.647534966468811,5.573519706726074,263.3594055175781,,,
,50,0.6622517108917236,5.56801700592041,,,,,0.9951224327087402,0.02875615656375885,0.023896172642707825,0.05576413497328758,0.03609686717391014,0.0863853320479393,0.03617047891020775,351,,,,,0.6622516512870789,5.571696758270264,262.8797607421875
14.0,50,,,0.008338212966918945,0.0010000000474974513,6795.0,4530.0,,,,,,,,363,0.06728672981262207,0.647534966468811,5.565752983093262,261.3218994140625,,,
,52,0.6622517108917236,5.5598249435424805,,,,,0.9951224327087402,0.029380913823843002,0.023896414786577225,0.05808951333165169,0.03609917685389519,0.0901554748415947,0.036185409873723984,365,,,,,0.6622516512870789,5.56390905380249,260.8404846191406
14.0,52,,,0.008374929428100586,0.0010000000474974513,6795.0,4530.0,,,,,,,,377,0.06693148612976074,0.6769683957099915,5.557594299316406,259.1985168457031,,,
,54,0.6622517108917236,5.551186561584473,,,,,0.9951224327087402,0.03008156642317772,0.02389668859541416,0.06056749448180199,0.036101825535297394,0.09394510090351105,0.03620203584432602,379,,,,,0.6622516512870789,5.555703163146973,258.7088317871094
14.0,54,,,0.008630752563476562,0.0010000000474974513,6795.0,4530.0,,,,,,,,391,0.06799674034118652,0.5886681079864502,5.5485358238220215,256.8611755371094,,,
,56,0.6622517108917236,5.542057037353516,,,,,0.9951224327087402,0.030869005247950554,0.023896992206573486,0.06319918483495712,0.03610486164689064,0.09774584323167801,0.03622052073478699,393,,,,,0.6622516512870789,5.547042369842529,256.4778747558594
14.0,56,,,0.008396148681640625,0.0010000000474974513,6795.0,4530.0,,,,,,,,405,0.06686854362487793,0.7211184501647949,5.53938102722168,254.52040100097656,,,
,58,0.6622517108917236,5.532389163970947,,,,,0.9951224327087402,0.03175170347094536,0.023897333070635796,0.06598933786153793,0.0361083447933197,0.10154833644628525,0.03624105453491211,407,,,,,0.6622516512870789,5.537874221801758,254.13719177246094
14.0,58,,,0.008447408676147461,0.0010000000474974513,6795.0,4530.0,,,,,,,,419,0.06542539596557617,0.7652686238288879,5.52955961227417,252.03289794921875,,,
,60,0.6622517108917236,5.522131443023682,,,,,0.9951224327087402,0.03273860365152359,0.023897714912891388,0.0689418837428093,0.03611232712864876,0.10534676909446716,0.0362638384103775,421,,,,,0.6622516512870789,5.5281524658203125,251.67849731445312
14.0,60,,,0.008450746536254883,0.0010000000474974513,6795.0,4530.0,,,,,,,,433,0.06759190559387207,0.7064018249511719,5.519153594970703,249.423828125,,,
,62,0.6622517108917236,5.511226654052734,,,,,0.9951224327087402,0.03384294733405113,0.023898135870695114,0.0720585286617279,0.03611689805984497,0.10913154482841492,0.03628908842802048,435,,,,,0.6622516512870789,5.517821788787842,249.0918731689453
14.0,62,,,0.008414983749389648,0.0010000000474974513,6795.0,4530.0,,,,,,,,447,0.06622719764709473,0.6328182816505432,5.507975101470947,246.6511993408203,,,
,64,0.6622517108917236,5.4996161460876465,,,,,0.9951224327087402,0.03507738560438156,0.023898597806692123,0.07534224539995193,0.036122143268585205,0.11290134489536285,0.03631705418229103,449,,,,,0.6622516512870789,5.506832599639893,246.3695526123047
14.0,64,,,0.008481502532958984,0.0010000000474974513,6795.0,4530.0,,,,,,,,461,0.1837606430053711,0.7652685642242432,5.495884895324707,243.6870574951172,,,
,66,0.6916850805282593,5.487232685089111,,,,,0.9951224327087402,0.036452941596508026,0.023899110034108162,0.07879260927438736,0.03612815961241722,0.11664879322052002,0.03634795919060707,463,,,,,0.684326708316803,5.4951276779174805,243.5026092529297
14.0,66,,,0.008477449417114258,0.0010000000474974513,6795.0,4530.0,,,,,,,,475,0.06819629669189453,0.6622516512870789,5.4831366539001465,240.6002197265625,,,
,68,0.647534966468811,5.474003791809082,,,,,0.9951224327087402,0.03798549622297287,0.023899666965007782,0.08241843432188034,0.036135073751211166,0.12036598473787308,0.03638214245438576,477,,,,,0.684326708316803,5.482638835906982,240.48046875
14.0,68,,,0.008388519287109375,0.0010000000474974513,6795.0,4530.0,,,,,,,,489,0.06740760803222656,0.6916850805282593,5.470293045043945,237.52980041503906,,,
,70,0.7211185097694397,5.45987606048584,,,,,0.9951224327087402,0.039685867726802826,0.02390027604997158,0.08620957285165787,0.036142997443675995,0.12404965609312057,0.036419790238142014,491,,,,,0.7947019934654236,5.469315528869629,237.2977294921875
14.0,70,,,0.008370161056518555,0.0010000000474974513,6795.0,4530.0,,,,,,,,503,0.06678509712219238,0.8830022811889648,5.456173896789551,234.19964599609375,,,
,72,0.7211185097694397,5.444791793823242,,,,,0.9951224327087402,0.04156383499503136,0.02390093356370926,0.09016328305006027,0.03615206852555275,0.12769195437431335,0.03646116703748703,505,,,,,0.684326708316803,5.455105304718018,233.94952392578125
14.0,72,,,0.008438348770141602,0.0010000000474974513,6795.0,4530.0,,,,,,,,517,0.06467032432556152,0.6033848524093628,5.440403461456299,230.53518676757812,,,
,74,0.7652686238288879,5.428686618804932,,,,,0.9951224327087402,0.043634820729494095,0.02390163764357567,0.09427802264690399,0.036162447184324265,0.1312888264656067,0.03650657832622528,519,,,,,0.5960264801979065,5.439965724945068,230.4342803955078
14.0,74,,,0.008438825607299805,0.0010000000474974513,6795.0,4530.0,,,,,,,,531,0.06634926795959473,0.7211184501647949,5.423718452453613,226.72059631347656,,,
,76,0.8388521075248718,5.411507606506348,,,,,0.9951224327087402,0.04591510072350502,0.023902390152215958,0.09854979813098907,0.03617434576153755,0.13483111560344696,0.03655633702874184,533,,,,,0.46357613801956177,5.423842430114746,226.74871826171875
14.0,76,,,0.009652137756347656,0.0010000000474974513,6795.0,4530.0,,,,,,,,545,0.06944894790649414,0.8830022215843201,5.4064435958862305,222.8376922607422,,,
,78,0.8094187378883362,5.3932271003723145,,,,,0.9951224327087402,0.048412807285785675,0.023903200402855873,0.10296645015478134,0.036187950521707535,0.13831308484077454,0.03661066293716431,547,,,,,0.37527593970298767,5.4067254066467285,222.90048217773438
14.0,78,,,0.008298873901367188,0.0010000000474974513,6795.0,4530.0,,,,,,,,559,0.06614136695861816,0.8682855367660522,5.3878679275512695,218.7365264892578,,,
,80,0.9124356508255005,5.3738274574279785,,,,,0.9951224327087402,0.05114206671714783,0.023904066532850266,0.10752177983522415,0.03620350733399391,0.1417275220155716,0.03666987270116806,561,,,,,0.35320088267326355,5.388606548309326,218.8981475830078
14.0,80,,,0.008451223373413086,0.0010000000474974513,6795.0,4530.0,,,,,,,,573,0.06824469566345215,0.7358351945877075,5.368278503417969,214.49330139160156,,,
,82,0.8830022215843201,5.3533406257629395,,,,,0.9951224327087402,0.054105982184410095,0.023904992267489433,0.1121961921453476,0.036221232265233994,0.14506693184375763,0.036734096705913544,575,,,,,0.3090507686138153,5.369520664215088,214.75990295410156
14.0,82,,,0.00831151008605957,0.0010000000474974513,6795.0,4530.0,,,,,,,,587,0.06578946113586426,0.7652686238288879,5.34760856628418,210.10523986816406,,,
,84,0.8535688519477844,5.331816673278809,,,,,0.9951224327087402,0.05731463432312012,0.023905975744128227,0.11697819083929062,0.03624138981103897,0.1483229696750641,0.03680357336997986,589,,,,,0.35320088267326355,5.349532127380371,210.50979614257812
14.0,84,,,0.008146524429321289,0.0010000000474974513,6795.0,4530.0,,,,,,,,601,0.06577396392822266,0.7505519390106201,5.32530403137207,205.4708251953125,,,
,86,0.8682855367660522,5.30937385559082,,,,,0.9951224327087402,0.06076992675662041,0.023907018825411797,0.1218452900648117,0.03626425191760063,0.15148700773715973,0.03687838464975357,603,,,,,0.35320088267326355,5.3287458419799805,206.1792449951172
14.0,86,,,0.008261680603027344,0.0010000000474974513,6795.0,4530.0,,,,,,,,615,0.06500744819641113,0.8535688519477844,5.304483890533447,201.23712158203125,,,
,88,0.8682855367660522,5.2861857414245605,,,,,0.9951224327087402,0.06446591764688492,0.023908128961920738,0.1267712414264679,0.036290038377046585,0.15455232560634613,0.03695850819349289,617,,,,,0.35320088267326355,5.3073811531066895,201.8209991455078
14.0,88,,,0.008185863494873047,0.0010000000474974513,6795.0,4530.0,,,,,,,,629,0.06591224670410156,0.7947020530700684,5.28022575378418,196.4142303466797,,,
,90,0.8682855367660522,5.262502193450928,,,,,0.9951224327087402,0.06839311867952347,0.023909298703074455,0.1317281872034073,0.03631894290447235,0.15750859677791595,0.03704381361603737,631,,,,,0.35320088267326355,5.285655498504639,197.4835968017578
14.0,90,,,0.008259773254394531,0.0010000000474974513,6795.0,4530.0,,,,,,,,643,0.06654715538024902,0.8535688519477844,5.256289482116699,191.76861572265625,,,
,92,0.8682855367660522,5.238615989685059,,,,,0.9951224327087402,0.07254312932491302,0.023910533636808395,0.1366914063692093,0.036351196467876434,0.1603470742702484,0.037134189158678055,645,,,,,0.35320088267326355,5.263861179351807,193.22613525390625
14.0,92,,,0.00858926773071289,0.0010000000474974513,6795.0,4530.0,,,,,,,,657,0.06872773170471191,0.7505518794059753,5.233409881591797,187.43084716796875,,,
,94,0.8682855367660522,5.21491003036499,,,,,0.9951224327087402,0.07688675820827484,0.023911813274025917,0.14162248373031616,0.036386821419000626,0.16305941343307495,0.03722911700606346,659,,,,,0.35320088267326355,5.242329120635986,189.11004638671875
14.0,94,,,0.008552074432373047,0.0010000000474974513,6795.0,4530.0,,,,,,,,671,0.06812667846679688,0.8977189660072327,5.209132194519043,182.93524169921875,,,
,96,0.8682855367660522,5.191769599914551,,,,,0.9951224327087402,0.08139773458242416,0.023913145065307617,0.14649051427841187,0.03642585501074791,0.1656392365694046,0.037328146398067474,673,,,,,0.35320088267326355,5.221461772918701,185.2047119140625
14.0,96,,,0.008283376693725586,0.0010000000474974513,6795.0,4530.0,,,,,,,,685,0.06618070602416992,0.8682855367660522,5.186457633972168,178.8339385986328,,,
,98,0.8682855367660522,5.169609546661377,,,,,0.9951224327087402,0.0860360786318779,0.023914514109492302,0.151258185505867,0.03646816313266754,0.1680809110403061,0.037430524826049805,687,,,,,0.35320088267326355,5.201636791229248,181.56918334960938
14.0,98,,,0.008168458938598633,0.0010000000474974513,6795.0,4530.0,,,,,,,,699,0.06557106971740723,0.9418690204620361,5.166628837585449,175.32278442382812,,,
,100,0.8682855367660522,5.148820877075195,,,,,0.9951224327087402,0.0907483920454979,0.023915914818644524,0.1558835208415985,0.03651341050863266,0.17037619650363922,0.037535227835178375,701,,,,,0.35320088267326355,5.183106899261475,178.23570251464844
14.0,100,,,0.008209466934204102,0.0010000000474974513,6795.0,4530.0,,,,,,,,713,0.0664212703704834,0.8682855367660522,5.144757270812988,171.52984619140625,,,
,102,0.8682855367660522,5.129685878753662,,,,,0.9951224327087402,0.09548476338386536,0.023917337879538536,0.1603342741727829,0.036561183631420135,0.17252403497695923,0.037641286849975586,715,,,,,0.35320088267326355,5.166068077087402,175.22451782226562
14.0,102,,,0.008159399032592773,0.0010000000474974513,6795.0,4530.0,,,,,,,,727,0.06562280654907227,0.8830022811889648,5.126706123352051,168.46131896972656,,,
,104,0.8682855367660522,5.112408638000488,,,,,0.9951224327087402,0.10020286589860916,0.023918766528367996,0.1645868569612503,0.03661106154322624,0.17452186346054077,0.037747785449028015,729,,,,,0.35320088267326355,5.150668144226074,172.5467529296875
14.0,104,,,0.008230924606323242,0.0010000000474974513,6795.0,4530.0,,,,,,,,741,0.06582927703857422,0.8094186782836914,5.109846115112305,165.64486694335938,,,
,106,0.8682855367660522,5.097070693969727,,,,,0.9951224327087402,0.10485454648733139,0.02392018958926201,0.1686188131570816,0.036662474274635315,0.1763702929019928,0.03785371035337448,743,,,,,0.35320088267326355,5.136895656585693,170.18661499023438
14.0,106,,,0.00833749771118164,0.0010000000474974513,6795.0,4530.0,,,,,,,,755,0.06615352630615234,0.824135422706604,5.0955915451049805,163.3004150390625,,,
,108,0.8682855367660522,5.083656311035156,,,,,0.9951224327087402,0.10938521474599838,0.023921605199575424,0.17240692675113678,0.03671469911932945,0.1780700534582138,0.03795787692070007,757,,,,,0.35320088267326355,5.124446392059326,168.08106994628906
14.0,108,,,0.008317708969116211,0.0010000000474974513,6795.0,4530.0,,,,,,,,769,0.06648898124694824,0.8535688519477844,5.083315372467041,161.30796813964844,,,
,110,0.8682855367660522,5.07206392288208,,,,,0.9951224327087402,0.11375733464956284,0.02392299473285675,0.17594313621520996,0.03676709532737732,0.17962540686130524,0.03805944696068764,771,,,,,0.35320088267326355,5.113185882568359,166.19900512695312
14.0,110,,,0.008348226547241211,0.0010000000474974513,6795.0,4530.0,,,,,,,,783,0.06798243522644043,0.8682855367660522,5.073379993438721,159.71324157714844,,,
,112,0.8682855367660522,5.062152862548828,,,,,0.9951224327087402,0.11793748289346695,0.023924347013235092,0.17922106385231018,0.036819033324718475,0.18104305863380432,0.03815759718418121,785,,,,,0.35320088267326355,5.102921962738037,164.5018768310547
14.0,112,,,0.008219003677368164,0.0010000000474974513,6795.0,4530.0,,,,,,,,797,0.06534576416015625,0.8682854771614075,5.064917087554932,158.3673095703125,,,
,114,0.8682855367660522,5.053807735443115,,,,,0.9951224327087402,0.12189919501543045,0.023925652727484703,0.18224409222602844,0.036869924515485764,0.18232952058315277,0.03825172036886215,799,,,,,0.35320088267326355,5.093457221984863,162.95225524902344
14.0,114,,,0.008256673812866211,0.0010000000474974513,6795.0,4530.0,,,,,,,,811,0.06801629066467285,0.6916850805282593,5.055476188659668,156.87921142578125,,,
,116,0.8682855367660522,5.046884536743164,,,,,0.9951224327087402,0.1256396621465683,0.02392691746354103,0.18502195179462433,0.03691946715116501,0.1834927201271057,0.03834153711795807,813,,,,,0.35320088267326355,5.084743976593018,161.53857421875
14.0,116,,,0.008550405502319336,0.0010000000474974513,6795.0,4530.0,,,,,,,,825,0.06810903549194336,0.8830022811889648,5.0494489669799805,155.9365234375,,,
,118,0.8977189660072327,5.041223526000977,,,,,0.9951224327087402,0.12914729118347168,0.02392813004553318,0.1875620186328888,0.03696724772453308,0.18454132974147797,0.03842662274837494,827,,,,,0.35320088267326355,5.07665491104126,160.23715209960938
14.0,118,,,0.008353471755981445,0.0010000000474974513,6795.0,4530.0,,,,,,,,839,0.06762218475341797,0.7799853086471558,5.044674396514893,155.19375610351562,,,
,120,0.8682855367660522,5.036643028259277,,,,,0.9951224327087402,0.13241995871067047,0.023929288610816002,0.18987782299518585,0.037012990564107895,0.18548300862312317,0.03850681334733963,841,,,,,0.35320088267326355,5.069140434265137,159.03756713867188
14.0,120,,,0.008300542831420898,0.0010000000474974513,6795.0,4530.0,,,,,,,,853,0.06595420837402344,0.8388521671295166,5.04465389251709,155.19058227539062,,,
,122,0.7652686238288879,5.032986640930176,,,,,0.9951224327087402,0.13544994592666626,0.023930395022034645,0.19197799265384674,0.03705635294318199,0.1863267570734024,0.038581788539886475,855,,,,,0.5298013091087341,5.06221342086792,157.93971252441406
14.0,122,,,0.008188009262084961,0.0010000000474974513,6795.0,4530.0,,,,,,,,867,0.06663894653320312,0.7505518794059753,5.036045074462891,153.8603057861328,,,
,124,0.7064017653465271,5.030104160308838,,,,,0.9951224327087402,0.13826140761375427,0.023931456729769707,0.19388364255428314,0.037097468972206116,0.18708325922489166,0.038651883602142334,869,,,,,0.5960264801979065,5.056006908416748,156.96249389648438
14.0,124,,,0.008234977722167969,0.0010000000474974513,6795.0,4530.0,,,,,,,,881,0.06639647483825684,0.6328182816505432,5.035890102386475,153.8364715576172,,,
,126,0.7064017653465271,5.027840614318848,,,,,0.9951224327087402,0.1408511847257614,0.02393246628344059,0.19560599327087402,0.03713609278202057,0.18775875866413116,0.03871696814894676,883,,,,,0.5960264801979065,5.050447940826416,156.09237670898438
14.0,126,,,0.00817561149597168,0.0010000000474974513,6795.0,4530.0,,,,,,,,895,0.06598567962646484,0.6622517108917236,5.033380031585693,153.4508056640625,,,
,128,0.7064017653465271,5.026037693023682,,,,,0.9951224327087402,0.1432313770055771,0.023933427408337593,0.19716182351112366,0.037172235548496246,0.18836265802383423,0.03877721726894379,897,,,,,0.5960264801979065,5.045882225036621,155.38131713867188
14.0,128,,,0.008722543716430664,0.0010000000474974513,6795.0,4530.0,,,,,,,,909,0.17473173141479492,0.7652685642242432,5.028631210327148,152.72381591796875,,,
,130,0.7064017653465271,5.024541854858398,,,,,0.9951224327087402,0.14542454481124878,0.023934343829751015,0.19856718182563782,0.03720609471201897,0.18890222907066345,0.038832973688840866,911,,,,,0.6181015372276306,5.042230129241943,154.81488037109375
14.0,130,,,0.008389949798583984,0.0010000000474974513,6795.0,4530.0,,,,,,,,923,0.0674443244934082,0.7358351945877075,5.030613899230957,153.0269317626953,,,
,132,0.6916850805282593,5.023210525512695,,,,,0.9951224327087402,0.14743255078792572,0.02393520437180996,0.19983339309692383,0.037237562239170074,0.18938346207141876,0.038884297013282776,925,,,,,0.6181015372276306,5.0394368171691895,154.38304138183594
14.0,132,,,0.008245229721069336,0.0010000000474974513,6795.0,4530.0,,,,,,,,937,0.06669116020202637,0.8388521671295166,5.028460502624512,152.69775390625,,,
,134,0.8535688519477844,5.0220417976379395,,,,,0.9951224327087402,0.14927448332309723,0.02393602766096592,0.20097549259662628,0.03726683557033539,0.18981614708900452,0.03893157094717026,939,,,,,0.5298013091087341,5.037890434265137,154.1444854736328
14.0,134,,,0.008468389511108398,0.0010000000474974513,6795.0,4530.0,,,,,,,,951,0.06683754920959473,0.7505518794059753,5.02899169921875,152.7788848876953,,,
