batches_per_epoch,epoch,full_train_acc,full_train_loss,fwd_time_in_epoch,learning_rate,len_train_ds,len_val_ds,paramnorm_embedding.weight,paramnorm_mlp.0.bias,paramnorm_mlp.0.weight,paramnorm_mlp.3.bias,paramnorm_mlp.3.weight,paramnorm_mlp.6.bias,paramnorm_mlp.6.weight,paramnorm_mlp.9.bias,paramnorm_mlp.9.weight,step,time_per_epoch,train_accuracy,train_loss,train_perplexity,val_accuracy,val_loss,val_perplexity
10.0,185679,,,0.005842447280883789,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,928409,0.049730777740478516,100.0,2.585037236713106e-06,1.0000026226043701,,,
,187203,100.0,1.1150527612358019e-08,,,,,0.9939314723014832,0.39286690950393677,0.16295289993286133,0.13961344957351685,0.3474636971950531,0.08289824426174164,0.22510388493537903,0.061119671911001205,0.08096237480640411,936021,,,,,54.51647186279297,5.533231735229492,252.9600830078125
10.0,187535,,,0.005787372589111328,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,937689,0.045493364334106445,100.0,2.2189236403846735e-07,1.000000238418579,,,
10.0,189411,,,0.0059032440185546875,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,947069,0.0450286865234375,100.0,2.762289952329411e-09,1.0,,,
,190947,100.0,2.5494159672234673e-08,,,,,0.9939314723014832,0.4198174774646759,0.16512495279312134,0.15837770700454712,0.35941949486732483,0.07490784674882889,0.23118741810321808,0.05909975245594978,0.0812312662601471,954741,,,,,53.390010833740234,5.914373397827148,370.3221740722656
10.0,191305,,,0.006942272186279297,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,956539,0.04938983917236328,100.0,6.837284161065327e-08,1.0,,,
10.0,193219,,,0.005787372589111328,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,966109,0.04851579666137695,100.0,1.956410500270067e-08,1.0,,,
,194765,100.0,6.444494005108936e-08,,,,,0.9939314723014832,0.41998836398124695,0.17434139549732208,0.1363285779953003,0.36834031343460083,0.07576380670070648,0.23000286519527435,0.06219622120261192,0.08200190961360931,973831,,,,,52.66737365722656,5.9207305908203125,372.68389892578125
10.0,195151,,,0.006451606750488281,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,975769,0.05085039138793945,100.0,1.9297948483654181e-07,1.000000238418579,,,
10.0,197103,,,0.0059909820556640625,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,985529,0.049317121505737305,99.97874450683594,0.0005403762916103005,1.0005404949188232,,,
,198661,99.8299331665039,0.006665968801826239,,,,,0.9939314723014832,0.4385354816913605,0.1856250762939453,0.135197252035141,0.376725435256958,0.06492295116186142,0.2311350405216217,0.06922762840986252,0.08975217491388321,993311,,,,,48.926673889160156,6.965836524963379,1059.801025390625
10.0,199075,,,0.006247520446777344,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,995389,0.04990863800048828,99.89370727539062,0.0035063186660408974,1.0035125017166138,,,
10.0,201065,,,0.0061643123626708984,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1005339,0.05000782012939453,100.0,1.966778313544637e-07,1.000000238418579,,,
,202635,100.0,5.473895559049424e-09,,,,,0.9939314723014832,0.4469815492630005,0.19275733828544617,0.13288098573684692,0.3789622187614441,0.060060642659664154,0.22995790839195251,0.06802073866128922,0.08991073817014694,1013181,,,,,57.42826461791992,5.000357151031494,148.4661865234375
10.0,203075,,,0.006456851959228516,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1015389,0.05164480209350586,100.0,3.528617526171729e-05,1.000035285949707,,,
10.0,205105,,,0.0058307647705078125,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1025539,0.04653668403625488,100.0,1.0516973070195945e-08,1.0,,,
,206687,100.0,2.9194096029527827e-08,,,,,0.9939314723014832,0.460958868265152,0.20060782134532928,0.12735781073570251,0.3835883140563965,0.058519743382930756,0.23023785650730133,0.06899456679821014,0.0920601636171341,1033441,,,,,54.75026321411133,5.911559581756592,369.2816467285156
10.0,207157,,,0.005792140960693359,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1035799,0.04846453666687012,100.0,6.817026942940174e-09,1.0,,,
10.0,209229,,,0.005829811096191406,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1046159,0.04863429069519043,99.78741455078125,0.0047273761592805386,1.0047385692596436,,,
,210821,100.0,7.805369683921981e-09,,,,,0.9939314723014832,0.46540170907974243,0.20029449462890625,0.12337502837181091,0.3930915892124176,0.05576082691550255,0.23518550395965576,0.06705934554338455,0.08892542123794556,1054111,,,,,54.62274169921875,5.919897556304932,372.3735656738281
10.0,211321,,,0.0062482357025146484,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1056619,0.04796147346496582,100.0,3.981587724410929e-06,1.0000040531158447,,,
10.0,213435,,,0.005898952484130859,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1067189,0.04933500289916992,100.0,7.72934249937407e-09,1.0,,,
,215037,100.0,1.4267605763507163e-08,,,,,0.9939314723014832,0.4761151373386383,0.2058066725730896,0.1171690970659256,0.4010327458381653,0.05234483629465103,0.2368738204240799,0.07060650736093521,0.09275949001312256,1075191,,,,,54.346439361572266,6.012396812438965,408.4611511230469
10.0,215569,,,0.005948543548583984,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1077859,0.0494990348815918,100.0,4.609726644844159e-08,1.0,,,
10.0,217725,,,0.006894826889038086,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1088639,0.052835941314697266,100.0,5.8970965000071374e-08,1.0,,,
,219337,100.0,5.347179765635701e-08,,,,,0.9939314723014832,0.49288609623908997,0.21308498084545135,0.11290846765041351,0.4077785611152649,0.04892973229289055,0.23755337297916412,0.07260507345199585,0.09384160488843918,1096691,,,,,53.28374099731445,6.481078147888184,652.6742553710938
10.0,219903,,,0.007028102874755859,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1099529,0.05401277542114258,100.0,2.3461585385575745e-07,1.000000238418579,,,
10.0,222103,,,0.005784511566162109,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1110529,0.0488588809967041,100.0,5.24581666994095e-09,1.0,,,
,223723,100.0,1.0425263781144167e-06,,,,,0.9939314723014832,0.5066038966178894,0.21940602362155914,0.11863963305950165,0.41221287846565247,0.04458684101700783,0.23949888348579407,0.07252252846956253,0.09506169706583023,1118621,,,,,51.64718246459961,6.642621040344238,767.1029663085938
10.0,224325,,,0.005838871002197266,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1121639,0.04926943778991699,100.0,5.146120201970916e-06,1.0000051259994507,,,
10.0,226569,,,0.006394147872924805,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1132859,0.05136418342590332,100.0,5.220474275091647e-09,1.0,,,
,228197,100.0,1.3593438552561565e-07,,,,,0.9939314723014832,0.5082738399505615,0.22092889249324799,0.10636573284864426,0.4185903072357178,0.041885677725076675,0.23995114862918854,0.07312744855880737,0.09569525718688965,1140991,,,,,52.0935173034668,6.270801067352295,528.90087890625
10.0,228835,,,0.005850553512573242,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1144189,0.04444265365600586,100.0,3.231114220625386e-08,1.0,,,
10.0,231123,,,0.006300210952758789,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1155629,0.050992727279663086,100.0,7.719133066075301e-08,1.0,,,
,232761,100.0,1.652305137156418e-08,,,,,0.9939314723014832,0.5216087102890015,0.22619862854480743,0.10863473266363144,0.42220157384872437,0.03971739113330841,0.24231944978237152,0.07331307232379913,0.09583068639039993,1163811,,,,,52.327308654785156,6.42991304397583,620.1200561523438
10.0,233435,,,0.0058841705322265625,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1167189,0.04835367202758789,100.0,9.427264302530602e-09,1.0,,,
10.0,235769,,,0.0062448978424072266,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1178859,0.046957969665527344,100.0,2.486060424189418e-08,1.0,,,
,237417,100.0,3.39584249609004e-09,,,,,0.9939314723014832,0.5236905813217163,0.2312101572751999,0.11742716282606125,0.42296385765075684,0.03660489246249199,0.2409883290529251,0.07134883850812912,0.09558592736721039,1187091,,,,,53.56003952026367,6.214078426361084,499.7352294921875
10.0,238127,,,0.00640106201171875,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1190649,0.05084514617919922,100.0,1.3122074449256615e-07,1.0000001192092896,,,
10.0,240509,,,0.005672931671142578,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1202559,0.04823565483093262,100.0,4.3588426201779384e-09,1.0,,,
,242165,100.0,3.900147760305117e-08,,,,,0.9939314723014832,0.5367947816848755,0.23528708517551422,0.10413292050361633,0.42919182777404785,0.03576255589723587,0.24104315042495728,0.07460276782512665,0.09943367540836334,1210831,,,,,49.819339752197266,7.161561965942383,1288.922607421875
10.0,242915,,,0.007193088531494141,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1214589,0.05454611778259277,99.8299331665039,0.007732464000582695,1.0077624320983887,,,
10.0,245345,,,0.005829334259033203,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1226739,0.04882645606994629,100.0,1.6877830688599715e-08,1.0,,,
,247009,100.0,6.614290004591794e-09,,,,,0.9939314723014832,0.535057008266449,0.2400924414396286,0.11425545066595078,0.4267106056213379,0.033931463956832886,0.24051904678344727,0.07377009838819504,0.09935778379440308,1235051,,,,,53.87885284423828,5.848207473754883,346.6125183105469
10.0,247799,,,0.0058329105377197266,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1239009,0.048389434814453125,100.0,7.856053585442169e-09,1.0,,,
10.0,250277,,,0.00593113899230957,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1251399,0.04869270324707031,100.0,1.8170281279594747e-08,1.0,,,
,251949,99.95748138427734,0.001914813183248043,,,,,0.9939314723014832,0.5374001860618591,0.2384360432624817,0.10247990489006042,0.4358139634132385,0.035150330513715744,0.24496355652809143,0.07103156298398972,0.09690717607736588,1259751,,,,,47.460147857666016,7.50096321105957,1809.78466796875
10.0,252779,,,0.0060923099517822266,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,1263909,0.04884767532348633,100.0,7.797740408932441e-08,1.0,,,
