batches_per_epoch,epoch,full_train_acc,full_train_loss,fwd_time_in_epoch,learning_rate,len_train_ds,len_val_ds,paramnorm_embedding.weight,paramnorm_mlp.0.bias,paramnorm_mlp.0.weight,paramnorm_mlp.3.bias,paramnorm_mlp.3.weight,paramnorm_mlp.6.bias,paramnorm_mlp.6.weight,paramnorm_mlp.9.bias,paramnorm_mlp.9.weight,step,time_per_epoch,train_accuracy,train_loss,train_perplexity,val_accuracy,val_loss,val_perplexity
,24,1.509353756904602,4.567153453826904,,,,,0.9939314723014832,0.030758097767829895,0.029364051297307014,0.045463185757398605,0.040467847138643265,0.048672694712877274,0.03867665305733681,0.0436105951666832,0.043373867869377136,121,,,,,0.701381504535675,4.603173732757568,99.80055236816406
10.0,24,,,0.005916595458984375,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,129,0.05856752395629883,1.2542517185211182,4.5727739334106445,96.81228637695312,,,
,26,1.3392857313156128,4.567071437835693,,,,,0.9939314723014832,0.030190885066986084,0.029647940769791603,0.04527928680181503,0.04089725390076637,0.0486442930996418,0.03877913951873779,0.04380199313163757,0.04373708367347717,131,,,,,0.7651434540748596,4.602370262145996,99.72039794921875
10.0,26,,,0.006014108657836914,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,139,0.060269832611083984,1.0204081535339355,4.575304985046387,97.05763244628906,,,
,28,1.211734652519226,4.565703392028809,,,,,0.9939314723014832,0.029604220762848854,0.029966847971081734,0.04499780759215355,0.041406676173210144,0.04862874746322632,0.03890417516231537,0.04395414516329765,0.04413939267396927,141,,,,,0.8501594066619873,4.606749057769775,100.15801239013672
10.0,28,,,0.005901813507080078,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,149,0.05765366554260254,1.2542517185211182,4.570131301879883,96.5567855834961,,,
,30,1.1904761791229248,4.562681674957275,,,,,0.9939314723014832,0.029088841751217842,0.030348043888807297,0.044731635600328445,0.04203583672642708,0.04862835630774498,0.039058420807123184,0.04402586817741394,0.04458552226424217,151,,,,,0.8926673531532288,4.611948490142822,100.68013000488281
10.0,30,,,0.006262302398681641,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,159,0.0579068660736084,1.2329931259155273,4.569396018981934,96.48580932617188,,,
,32,1.4880951642990112,4.560616493225098,,,,,0.9939314723014832,0.028447072952985764,0.030781827867031097,0.04447251930832863,0.042764414101839066,0.048565879464149475,0.03923368453979492,0.044153422117233276,0.04508816450834274,161,,,,,0.6376195549964905,4.613772392272949,100.86392974853516
10.0,32,,,0.007476806640625,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,169,0.15166831016540527,1.2755101919174194,4.5671772956848145,96.27198028564453,,,
,34,1.2967686653137207,4.5571980476379395,,,,,0.9939314723014832,0.027830440551042557,0.031279243528842926,0.044043608009815216,0.04362758621573448,0.04855939745903015,0.039446908980607986,0.04436855763196945,0.045655254274606705,171,,,,,0.7651434540748596,4.618457794189453,101.33763122558594
10.0,34,,,0.005838155746459961,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,179,0.05637025833129883,1.318027138710022,4.5612335205078125,95.70145416259766,,,
,36,1.211734652519226,4.55311918258667,,,,,0.9939314723014832,0.02744346112012863,0.03184859827160835,0.04363449662923813,0.044661976397037506,0.04857379198074341,0.039710454642772675,0.044588424265384674,0.04629053920507431,181,,,,,0.8289054036140442,4.62204647064209,101.70195007324219
10.0,36,,,0.005833625793457031,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,189,0.057398319244384766,1.3818027973175049,4.559326648712158,95.5191421508789,,,
,38,1.2542517185211182,4.54707670211792,,,,,0.9939314723014832,0.027026379480957985,0.032477397471666336,0.04313429817557335,0.045816171914339066,0.04855150729417801,0.040012042969465256,0.044827379286289215,0.04697098582983017,191,,,,,0.8076514005661011,4.625678539276123,102.07200622558594
10.0,38,,,0.006022930145263672,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,199,0.05753350257873535,1.5518707036972046,4.551713943481445,94.79473876953125,,,
,40,2.2959182262420654,4.5412397384643555,,,,,0.9939314723014832,0.026925645768642426,0.03315700590610504,0.0427754782140255,0.04710620269179344,0.04854079708456993,0.04036113992333412,0.04512578248977661,0.047722116112709045,201,,,,,0.31880977749824524,4.630642414093018,102.57994079589844
10.0,40,,,0.006003379821777344,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,209,0.05856609344482422,1.7857141494750977,4.545614719390869,94.21832275390625,,,
,42,2.423469305038452,4.531189918518066,,,,,0.9939314723014832,0.027539966627955437,0.033915188163518906,0.0425458699464798,0.048592932522296906,0.04857718199491501,0.040781110525131226,0.045404061675071716,0.04853048175573349,211,,,,,0.2763018012046814,4.636608123779297,103.19373321533203
10.0,42,,,0.005923748016357422,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,219,0.05625462532043457,2.168367385864258,4.536468505859375,93.36051177978516,,,
,44,2.423469305038452,4.521869659423828,,,,,0.9939314723014832,0.027987798675894737,0.0347151905298233,0.042139437049627304,0.05016235262155533,0.04867831990122795,0.04125470668077469,0.045640721917152405,0.049348700791597366,221,,,,,0.2763018012046814,4.644378662109375,103.99873352050781
10.0,44,,,0.006036996841430664,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,229,0.05707192420959473,2.2108843326568604,4.52706241607666,92.4864730834961,,,
,46,2.9549319744110107,4.508044719696045,,,,,0.9939314723014832,0.028684798628091812,0.03556716814637184,0.04168669506907463,0.051893264055252075,0.048752784729003906,0.04179347679018974,0.04593268036842346,0.05023564398288727,231,,,,,0.10626992583274841,4.656129837036133,105.22804260253906
10.0,46,,,0.00646209716796875,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,239,0.05920600891113281,2.7636055946350098,4.512181282043457,91.120361328125,,,
,48,2.7848639488220215,4.492006301879883,,,,,0.9939314723014832,0.030045000836253166,0.03646908700466156,0.04147417098283768,0.053805503994226456,0.04877723008394241,0.04241917282342911,0.04620376229286194,0.051233794540166855,241,,,,,0.17003187537193298,4.675317287445068,107.2666015625
10.0,48,,,0.006340503692626953,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,249,0.05892133712768555,2.8911566734313965,4.495827674865723,89.642333984375,,,
,50,3.3588435649871826,4.472159385681152,,,,,0.9939314723014832,0.031702928245067596,0.037405047565698624,0.04141033813357353,0.055857423692941666,0.048853810876607895,0.043121110647916794,0.04650461673736572,0.05230824276804924,251,,,,,0.12752391397953033,4.696462631225586,109.5589370727539
10.0,50,,,0.007296323776245117,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,259,0.06605648994445801,3.337584972381592,4.475380897521973,87.82804107666016,,,
,52,3.698979616165161,4.449528694152832,,,,,0.9939314723014832,0.03346998244524002,0.03834601119160652,0.04138157144188881,0.05800188332796097,0.04894716665148735,0.04388046637177467,0.04673895239830017,0.05341625213623047,261,,,,,0.1912858635187149,4.725627422332764,112.8012466430664
10.0,52,,,0.006136894226074219,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,269,0.05757617950439453,3.210033893585205,4.457430839538574,86.26559448242188,,,
,54,3.720237970352173,4.430228233337402,,,,,0.9939314723014832,0.03467494249343872,0.03926900401711464,0.04139828309416771,0.06009867787361145,0.04905282333493233,0.04464519023895264,0.04695983976125717,0.054494183510541916,271,,,,,0.10626992583274841,4.760519027709961,116.80653381347656
10.0,54,,,0.006123065948486328,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,279,0.05744004249572754,3.613945484161377,4.436824798583984,84.50619506835938,,,
,56,3.8690476417541504,4.404019355773926,,,,,0.9939314723014832,0.0352938175201416,0.040154293179512024,0.04141639173030853,0.06212183088064194,0.04920998588204384,0.04541526362299919,0.047213587909936905,0.05558984726667404,281,,,,,0.12752391397953033,4.805055141448975,122.126220703125
10.0,56,,,0.006059885025024414,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,289,0.05729103088378906,3.4863944053649902,4.410884857177734,82.34229278564453,,,
,58,4.0391154289245605,4.378999710083008,,,,,0.9939314723014832,0.03640704229474068,0.04098648205399513,0.04181820899248123,0.06405603885650635,0.049307119101285934,0.04618065804243088,0.04743549972772598,0.0566449835896492,291,,,,,0.14877788722515106,4.832884311676025,125.5726318359375
10.0,58,,,0.006224632263183594,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,299,0.05770421028137207,3.6777210235595703,4.385614395141602,80.28753662109375,,,
,60,4.0391154289245605,4.351670265197754,,,,,0.9939314723014832,0.03720610961318016,0.04177732765674591,0.04200287535786629,0.0659676268696785,0.04941992089152336,0.04695932939648628,0.047620803117752075,0.057622138410806656,301,,,,,0.14877788722515106,4.881392955780029,131.81414794921875
10.0,60,,,0.005936145782470703,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,309,0.05707573890686035,4.0391154289245605,4.362550735473633,78.45700073242188,,,
,62,4.230442047119141,4.325908184051514,,,,,0.9939314723014832,0.037807222455739975,0.042529698461294174,0.04235175624489784,0.06782391667366028,0.04959801211953163,0.04773474112153053,0.04781222343444824,0.058506883680820465,311,,,,,0.10626992583274841,4.932044982910156,138.6627960205078
10.0,62,,,0.006925344467163086,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,319,0.06020617485046387,3.890305995941162,4.333754539489746,76.22996520996094,,,
,64,4.655611991882324,4.297325611114502,,,,,0.9939314723014832,0.03843052312731743,0.0432518869638443,0.04266754537820816,0.06963178515434265,0.049683649092912674,0.04850437492132187,0.0479310043156147,0.05926205962896347,321,,,,,0.14877788722515106,4.975251197814941,144.78518676757812
10.0,64,,,0.007993459701538086,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,329,0.16771841049194336,4.591836452484131,4.305560111999512,74.1107177734375,,,
,66,5.187074661254883,4.26707124710083,,,,,0.9939314723014832,0.03891737759113312,0.04394315928220749,0.043094005435705185,0.07140610367059708,0.04975456744432449,0.04927355796098709,0.0481100007891655,0.05992167443037033,331,,,,,0.06376195698976517,5.027740001678467,152.58778381347656
10.0,66,,,0.0063323974609375,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,339,0.060858726501464844,4.846938610076904,4.275200366973877,71.89454650878906,,,
,68,5.718537330627441,4.243340969085693,,,,,0.9939314723014832,0.0395708903670311,0.04459978640079498,0.043905097991228104,0.07311219722032547,0.0499754399061203,0.05004243925213814,0.04832836613059044,0.060484711080789566,341,,,,,0.14877788722515106,5.056915760040283,157.10520935058594
10.0,68,,,0.0063054561614990234,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,349,0.06199526786804199,5.357142925262451,4.255387306213379,70.4841079711914,,,
,70,5.782312870025635,4.2086181640625,,,,,0.9939314723014832,0.039567288011312485,0.045228030532598495,0.04389967396855354,0.07474815100431442,0.049986161291599274,0.050797201693058014,0.0484008751809597,0.06094641983509064,351,,,,,0.08501593768596649,5.128164768218994,168.70721435546875
10.0,70,,,0.006418466567993164,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,359,0.06325531005859375,4.995748519897461,4.219700336456299,68.01309967041016,,,
,72,5.888605117797852,4.179379463195801,,,,,0.9939314723014832,0.03955628350377083,0.04583413526415825,0.044097792357206345,0.07630528509616852,0.0500529482960701,0.051533784717321396,0.04852255806326866,0.06135520339012146,361,,,,,0.06376195698976517,5.167799472808838,175.5281524658203
10.0,72,,,0.00617671012878418,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,369,0.06151270866394043,6.079931735992432,4.187600612640381,65.86457061767578,,,
,74,6.9727888107299805,4.144502639770508,,,,,0.9939314723014832,0.039874617010354996,0.04642105475068092,0.044447608292102814,0.07784140855073929,0.05013832449913025,0.05227983370423317,0.04861947521567345,0.06174837797880173,371,,,,,0.12752391397953033,5.197805404663086,180.87486267089844
10.0,74,,,0.00604557991027832,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,379,0.0601809024810791,6.61139440536499,4.154079437255859,63.693302154541016,,,
,76,7.227890968322754,4.1073784828186035,,,,,0.9939314723014832,0.04020708054304123,0.046997494995594025,0.044825322926044464,0.0794142633676529,0.0502881295979023,0.053067974746227264,0.048751138150691986,0.06211863458156586,381,,,,,0.12752391397953033,5.246646881103516,189.9283447265625
10.0,76,,,0.006067991256713867,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,389,0.061080217361450195,6.951530456542969,4.119434356689453,61.52443313598633,,,
,78,7.738095283508301,4.07094144821167,,,,,0.9939314723014832,0.040380824357271194,0.04755932092666626,0.0450843907892704,0.08095601946115494,0.05041159689426422,0.05385970696806908,0.04886922612786293,0.06245369464159012,391,,,,,0.08501593768596649,5.303415298461914,201.02218627929688
10.0,78,,,0.007650613784790039,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,399,0.06843924522399902,7.249149322509766,4.0824432373046875,59.29015350341797,,,
,80,8.014455795288086,4.03520393371582,,,,,0.9939314723014832,0.04049051180481911,0.04810767248272896,0.045295361429452896,0.08244632929563522,0.05047200620174408,0.054649751633405685,0.048941925168037415,0.06275870651006699,401,,,,,0.08501593768596649,5.358198642730713,212.34210205078125
10.0,80,,,0.00624537467956543,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,409,0.06246685981750488,7.419217109680176,4.0420942306518555,56.945472717285156,,,
,82,8.971088409423828,3.9889414310455322,,,,,0.9939314723014832,0.040472131222486496,0.04863893240690231,0.045634493231773376,0.08388467878103256,0.050585802644491196,0.0554405115544796,0.04904305934906006,0.06304459273815155,411,,,,,0.042507968842983246,5.3925018310546875,219.75250244140625
10.0,82,,,0.006199836730957031,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,419,0.06147432327270508,8.630952835083008,3.999828815460205,54.58880615234375,,,
,84,10.161564826965332,3.937987804412842,,,,,0.9939314723014832,0.04064047336578369,0.04916321858763695,0.04591548815369606,0.08527166396379471,0.05072195082902908,0.05623387172818184,0.04921667277812958,0.06332353502511978,421,,,,,0.08501593768596649,5.407252311706543,223.01797485351562
10.0,84,,,0.006010770797729492,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,429,0.0572819709777832,9.438775062561035,3.955127239227295,52.202335357666016,,,
,86,10.501700401306152,3.8865272998809814,,,,,0.9939314723014832,0.04084451496601105,0.04967828467488289,0.0462389811873436,0.08667764812707901,0.050920531153678894,0.05706983432173729,0.049246590584516525,0.06359943747520447,431,,,,,0.12752391397953033,5.444048881530762,231.37710571289062
10.0,86,,,0.005922079086303711,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,439,0.05698275566101074,9.736393928527832,3.898432970046997,49.32509231567383,,,
,88,11.075679779052734,3.8346927165985107,,,,,0.9939314723014832,0.04109780862927437,0.05019214004278183,0.046495139598846436,0.0881112664937973,0.0510442778468132,0.05794811248779297,0.04933595657348633,0.06386443972587585,441,,,,,0.12752391397953033,5.488895893096924,241.98988342285156
10.0,88,,,0.005881786346435547,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,449,0.05673336982727051,10.820578575134277,3.8430404663085938,46.66714859008789,,,
,90,12.053570747375488,3.7765772342681885,,,,,0.9939314723014832,0.04133874922990799,0.0507032610476017,0.04677179455757141,0.08953578025102615,0.05118824541568756,0.05884303152561188,0.04947080835700035,0.06411898136138916,451,,,,,0.10626992583274841,5.52486515045166,250.85250854492188
10.0,90,,,0.005892753601074219,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,459,0.05801892280578613,11.60714340209961,3.784792900085449,44.02655029296875,,,
,92,13.116496086120605,3.7249979972839355,,,,,0.9939314723014832,0.0415198914706707,0.051213596016168594,0.04699338972568512,0.0909753069281578,0.05134086310863495,0.059766869992017746,0.04956424608826637,0.06436926126480103,461,,,,,0.10626992583274841,5.572836875915527,263.1796569824219
10.0,92,,,0.006175994873046875,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,469,0.05838942527770996,12.691326141357422,3.732860565185547,41.79850387573242,,,
,94,13.414114952087402,3.6594159603118896,,,,,0.9939314723014832,0.04171765223145485,0.05171727389097214,0.04724695160984993,0.09237751364707947,0.0514817014336586,0.060704804956912994,0.0496789813041687,0.06461326777935028,471,,,,,0.021253984421491623,5.639671802520752,281.3703308105469
10.0,94,,,0.006433010101318359,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,479,0.06081366539001465,13.456632614135742,3.67103910446167,39.2927131652832,,,
,96,14.604591369628906,3.592515230178833,,,,,0.9939314723014832,0.04169623926281929,0.052206721156835556,0.047365423291921616,0.09371652454137802,0.05163192003965378,0.061628371477127075,0.049762893468141556,0.06485199183225632,481,,,,,0.10626992583274841,5.727786540985107,307.2883605957031
10.0,96,,,0.006593942642211914,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,489,0.061514854431152344,14.221939086914062,3.6070218086242676,36.85612487792969,,,
,98,16.071428298950195,3.525578737258911,,,,,0.9939314723014832,0.04192205145955086,0.05267937481403351,0.047562405467033386,0.09496504813432693,0.051775820553302765,0.06253167241811752,0.04988842457532883,0.06508535146713257,491,,,,,0.08501593768596649,5.786524295806885,325.8783874511719
10.0,98,,,0.007246494293212891,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,499,0.06382250785827637,15.858842849731445,3.5368614196777344,34.35891342163086,,,
,100,17.62329864501953,3.451693058013916,,,,,0.9939314723014832,0.04225191846489906,0.05314105749130249,0.04789626598358154,0.09622472524642944,0.051984064280986786,0.06345704942941666,0.049982670694589615,0.06531623750925064,501,,,,,0.08501593768596649,5.813860893249512,334.90966796875
10.0,100,,,0.006018400192260742,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,509,0.05707097053527832,16.411563873291016,3.4697372913360596,32.128299713134766,,,
,102,16.985544204711914,3.39854097366333,,,,,0.9939314723014832,0.04253995418548584,0.0535944327712059,0.04816629737615585,0.09747356176376343,0.052168212831020355,0.0643874853849411,0.05003904551267624,0.06554733961820602,511,,,,,0.14877788722515106,5.915099143981934,370.5910339355469
10.0,102,,,0.0060176849365234375,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,519,0.05756211280822754,17.368196487426758,3.4111194610595703,30.299142837524414,,,
,104,19.153911590576172,3.326664924621582,,,,,0.9939314723014832,0.042802777141332626,0.05404895171523094,0.04840103164315224,0.09865815937519073,0.052353981882333755,0.06530206650495529,0.05013465881347656,0.06577222794294357,521,,,,,0.14877788722515106,5.960184097290039,387.6814880371094
10.0,104,,,0.006754398345947266,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,529,0.059754371643066406,18.983842849731445,3.339876413345337,28.215639114379883,,,
,106,21.045917510986328,3.251394271850586,,,,,0.9939314723014832,0.0429755337536335,0.05449170246720314,0.048630356788635254,0.09986144304275513,0.052553705871105194,0.06622748076915741,0.050281621515750885,0.06599675118923187,531,,,,,0.14877788722515106,6.041654109954834,420.5881652832031
10.0,106,,,0.006315946578979492,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,539,0.05866217613220215,19.85544204711914,3.269834518432617,26.30698585510254,,,
,108,21.194726943969727,3.187927722930908,,,,,0.9939314723014832,0.04329304024577141,0.05492788553237915,0.04887732118368149,0.10106374323368073,0.05269947275519371,0.06717045605182648,0.05032758787274361,0.06622187048196793,541,,,,,0.12752391397953033,6.154362678527832,470.7666931152344
10.0,108,,,0.00644230842590332,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,549,0.05978083610534668,20.790815353393555,3.201943874359131,24.580265045166016,,,
,110,23.278060913085938,3.124224901199341,,,,,0.9939314723014832,0.043672118335962296,0.05535564944148064,0.04920634999871254,0.10218208283185959,0.052964020520448685,0.06809329241514206,0.0504034124314785,0.06644905358552933,551,,,,,0.08501593768596649,6.191120624542236,488.3930969238281
10.0,110,,,0.006304740905761719,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,559,0.05865144729614258,22.448978424072266,3.142129898071289,23.153127670288086,,,
,112,24.5748291015625,3.050931215286255,,,,,0.9939314723014832,0.04381800442934036,0.05577445402741432,0.04935469478368759,0.10328822582960129,0.05312519893050194,0.06901593506336212,0.05050358176231384,0.06667225062847137,561,,,,,0.042507968842983246,6.306459426879883,548.1009521484375
10.0,112,,,0.006224155426025391,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,569,0.05828094482421875,23.68197250366211,3.07177996635437,21.58028221130371,,,
,114,25.68027114868164,2.9925155639648438,,,,,0.9939314723014832,0.04418042302131653,0.05618317797780037,0.049642447382211685,0.1043766662478447,0.05330134928226471,0.06993371248245239,0.05057545751333237,0.06689701229333878,571,,,,,0.12752391397953033,6.40147590637207,602.7339477539062
10.0,114,,,0.0070154666900634766,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,579,0.06311416625976562,24.91496467590332,3.0066170692443848,20.21888542175293,,,
,116,27.253400802612305,2.919219493865967,,,,,0.9939314723014832,0.044303931295871735,0.05658520385622978,0.04984131455421448,0.10544101893901825,0.053540512919425964,0.07084135711193085,0.05067666620016098,0.06712193042039871,581,,,,,0.08501593768596649,6.550125598907471,699.3319702148438
10.0,116,,,0.006430149078369141,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,589,0.05901360511779785,25.977890014648438,2.9418392181396484,18.950668334960938,,,
,118,27.465986251831055,2.8636674880981445,,,,,0.9939314723014832,0.04451645910739899,0.056977249681949615,0.0499512180685997,0.10644713044166565,0.053652212023735046,0.07172899693250656,0.05068241432309151,0.0673460140824318,591,,,,,0.12752391397953033,6.636584758758545,762.4865112304688
10.0,118,,,0.00616908073425293,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,599,0.05915260314941406,27.14710807800293,2.876854419708252,17.758325576782227,,,
,120,29.93197250366211,2.7924909591674805,,,,,0.9939314723014832,0.04480816423892975,0.05735960602760315,0.05028004199266434,0.10741696506738663,0.05395251885056496,0.07259626686573029,0.05083132162690163,0.06756862998008728,601,,,,,0.06376195698976517,6.720187187194824,828.97265625
10.0,120,,,0.006499767303466797,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,609,0.0601191520690918,28.890304565429688,2.812880039215088,16.65782356262207,,,
,122,30.505950927734375,2.7237515449523926,,,,,0.9939314723014832,0.04503783583641052,0.0577375628054142,0.0504218265414238,0.10839550942182541,0.054081954061985016,0.07347133010625839,0.050882916897535324,0.06779234856367111,611,,,,,0.08501593768596649,6.856393337249756,949.934814453125
10.0,122,,,0.005860567092895508,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,619,0.056505680084228516,30.038265228271484,2.7532734870910645,15.69392204284668,,,
